county_text,VEHCLASS,county,state,lcoc_cost_per_kwh
T22105,Sedan,Tangipahoa,LA,0.1438142990813812
T22107,Sedan,Tensas,LA,0.14325333928706913
T22109,Sedan,Terrebonne,LA,0.14022477431352365
T22111,Sedan,Union,LA,0.1444159707763811
T22113,Sedan,Vermilion,LA,0.15434508442148281
T22115,Sedan,Vernon,LA,0.15311390517363463
T22117,Sedan,Washington,LA,0.1458360791667097
T22119,Sedan,Webster,LA,0.14857443894271227
T22121,Sedan,West Baton Rouge,LA,0.1489593689413442
T22123,Sedan,West Carroll,LA,0.13957755198519006
T22125,Sedan,West Feliciana,LA,0.1251343559013811
T22127,Sedan,Winn,LA,0.1404442826767428
T23001,Sedan,Androscoggin,ME,0.1032369879524414
T23003,Sedan,Aroostook,ME,0.1723349614967959
T23005,Sedan,Cumberland,ME,0.1032369879524414
T23007,Sedan,Franklin,ME,0.1032369879524414
T23009,Sedan,Hancock,ME,0.11873681706037142
T23011,Sedan,Kennebec,ME,0.1032369879524414
T23013,Sedan,Knox,ME,0.3509611974524414
T23015,Sedan,Lincoln,ME,0.1032369879524414
T23017,Sedan,Oxford,ME,0.1032369879524414
T23019,Sedan,Penobscot,ME,0.13026441386037152
T23021,Sedan,Piscataquis,ME,0.11873681706037142
T23023,Sedan,Sagadahoc,ME,0.1032369879524414
T23025,Sedan,Somerset,ME,0.15503194710938567
T23027,Sedan,Waldo,ME,0.11873681706037142
T23029,Sedan,Washington,ME,0.1803161637080417
T23031,Sedan,York,ME,0.14619146395244143
T24001,Sedan,Allegany,MD,0.1591542419101887
T24003,Sedan,Anne Arundel,MD,0.13726290843404346
T24005,Sedan,Baltimore,MD,0.13726290843404346
T24009,Sedan,Calvert,MD,0.15007907673404347
T24011,Sedan,Caroline,MD,0.14368813454811344
T24013,Sedan,Carroll,MD,0.14674475248404345
T24015,Sedan,Cecil,MD,0.14368813454811344
T24017,Sedan,Charles,MD,0.16582289041018872
T24019,Sedan,Dorchester,MD,0.14368813454811344
T24021,Sedan,Frederick,MD,0.14913741748176945
T24023,Sedan,Garrett,MD,0.1591542419101887
T24025,Sedan,Harford,MD,0.11384648365661515
T24027,Sedan,Howard,MD,0.14674475248404345
T24029,Sedan,Kent,MD,0.14368813454811344
T24031,Sedan,Montgomery,MD,0.1372454869965967
T24033,Sedan,Prince Georges,MD,0.1372454869965967
T24035,Sedan,Queen Annes,MD,0.14368813454811344
T24037,Sedan,St Marys,MD,0.16582289041018872
T24039,Sedan,Somerset,MD,0.11755330233770064
T24041,Sedan,Talbot,MD,0.16054029916299523
T24043,Sedan,Washington,MD,0.1388240829450899
T24045,Sedan,Wicomico,MD,0.14368813454811344
T24047,Sedan,Worcester,MD,0.17612379794469196
T24510,Sedan,Baltimore City,MD,0.13726290843404346
T25001,Sedan,Barnstable,MA,0.2628594373200198
T25003,Sedan,Berkshire,MA,0.27281055709086555
T25005,Sedan,Bristol,MA,0.2046614719734377
T25007,Sedan,Dukes,MA,0.27110976102001993
T25009,Sedan,Essex,MA,0.21193462186220405
T25011,Sedan,Franklin,MA,0.2121755441700198
T25013,Sedan,Hampden,MA,0.2001586688616411
T25015,Sedan,Hampshire,MA,0.1933082890200199
T25017,Sedan,Middlesex,MA,0.20472308086906185
T25019,Sedan,Nantucket,MA,0.26338048136504527
T25021,Sedan,Norfolk,MA,0.20404981687034568
T25023,Sedan,Plymouth,MA,0.21884196419252505
T25025,Sedan,Suffolk,MA,0.2121755441700198
T25027,Sedan,Worcester,MA,0.18998190015449326
T26001,Sedan,Alcona,MI,0.18851952194599803
T26003,Sedan,Alger,MI,0.24977334355129835
T26005,Sedan,Allegan,MI,0.17641924230563993
T26007,Sedan,Alpena,MI,0.19564736053773202
T26009,Sedan,Antrim,MI,0.1902996978649239
T26011,Sedan,Arenac,MI,0.1731420983400797
T26013,Sedan,Baraga,MI,0.193171432056223
T26015,Sedan,Barry,MI,0.1786207608479627
T26017,Sedan,Bay,MI,0.18025301263915594
T26019,Sedan,Benzie,MI,0.1776107241400797
T26021,Sedan,Berrien,MI,0.17170359375753166
T26023,Sedan,Branch,MI,0.1714610650913442
T26025,Sedan,Calhoun,MI,0.17801702924081553
T26027,Sedan,Cass,MI,0.1971118816526615
T26029,Sedan,Charlevoix,MI,0.17871837701740584
T26031,Sedan,Cheboygan,MI,0.20257421560308722
T26033,Sedan,Chippewa,MI,0.1785441241495687
T26035,Sedan,Clare,MI,0.1786207608479627
T26037,Sedan,Clinton,MI,0.16208755751537116
T26039,Sedan,Crawford,MI,0.1902996978649239
T26041,Sedan,Delta,MI,0.18860617320456327
T26043,Sedan,Dickinson,MI,0.22720477726155824
T26045,Sedan,Eaton,MI,0.16812423044833918
T26047,Sedan,Emmet,MI,0.17631663259257374
T26049,Sedan,Genesee,MI,0.19558957859895718
T26051,Sedan,Gladwin,MI,0.1731420983400797
T26053,Sedan,Gogebic,MI,0.19247093560953865
T26055,Sedan,Grand Traverse,MI,0.18307044678807854
T26057,Sedan,Gratiot,MI,0.18104783692313056
T26059,Sedan,Hillsdale,MI,0.17477972572810638
T26061,Sedan,Houghton,MI,0.26447133510859916
T26063,Sedan,Huron,MI,0.16893590785326365
T26065,Sedan,Ingham,MI,0.16937166321241198
T26067,Sedan,Ionia,MI,0.17276536589264374
T26069,Sedan,Iosco,MI,0.1731420983400797
T26071,Sedan,Iron,MI,0.20546764713077853
T26073,Sedan,Isabella,MI,0.16828794291537116
T26075,Sedan,Jackson,MI,0.16828794291537116
T26077,Sedan,Kalamazoo,MI,0.17593152078130722
T26079,Sedan,Kalkaska,MI,0.1887169004149239
T26081,Sedan,Kent,MI,0.18283219165283288
T26083,Sedan,Keweenaw,MI,0.28594678335859913
T26085,Sedan,Lake,MI,0.1902996978649239
T26087,Sedan,Lapeer,MI,0.19558957859895718
T26089,Sedan,Leelanau,MI,0.17294995930107546
T26091,Sedan,Lenawee,MI,0.1930290980810843
T26093,Sedan,Livingston,MI,0.19558957859895718
T26095,Sedan,Luce,MI,0.16860180082378354
T26097,Sedan,Mackinac,MI,0.18996596153773201
T26099,Sedan,Macomb,MI,0.22025113184365025
T26101,Sedan,Manistee,MI,0.1887169004149239
T26103,Sedan,Marquette,MI,0.21787496467051862
T26105,Sedan,Mason,MI,0.1902996978649239
T26107,Sedan,Mecosta,MI,0.1786207608479627
T26109,Sedan,Menominee,MI,0.19272802674415057
T26111,Sedan,Midland,MI,0.19558957859895718
T26113,Sedan,Missaukee,MI,0.1902996978649239
T26115,Sedan,Monroe,MI,0.1966998972798833
T26117,Sedan,Montcalm,MI,0.19114911788612599
T26119,Sedan,Montmorency,MI,0.1970627503030872
T26121,Sedan,Muskegon,MI,0.1902996978649239
T26123,Sedan,Newaygo,MI,0.1902996978649239
T26125,Sedan,Oakland,MI,0.19558957859895718
T26127,Sedan,Oceana,MI,0.17981676336459956
T26129,Sedan,Ogemaw,MI,0.1731420983400797
T26131,Sedan,Ontonagon,MI,0.22781698507470738
T26133,Sedan,Osceola,MI,0.1786207608479627
T26135,Sedan,Oscoda,MI,0.20257421560308722
T26137,Sedan,Otsego,MI,0.20257421560308722
T26139,Sedan,Ottawa,MI,0.17550364882968264
T26141,Sedan,Presque Isle,MI,0.18851952194599803
T26143,Sedan,Roscommon,MI,0.1731420983400797
T26145,Sedan,Saginaw,MI,0.17558898511241203
T26147,Sedan,St Clair,MI,0.22025113184365025
T26149,Sedan,St Joseph,MI,0.18595698491846388
T26151,Sedan,Sanilac,MI,0.15756337431056447
T26153,Sedan,Schoolcraft,MI,0.24977334355129835
T26155,Sedan,Shiawassee,MI,0.19558957859895718
T26157,Sedan,Tuscola,MI,0.17515874959977593
T26159,Sedan,Van Buren,MI,0.17526787035456332
T26161,Sedan,Washtenaw,MI,0.18123176789392767
T26163,Sedan,Wayne,MI,0.2136445568478146
T26165,Sedan,Wexford,MI,0.1887169004149239
T27001,Sedan,Aitkin,MN,0.1993843028014513
T27003,Sedan,Anoka,MN,0.18593333559984593
T27005,Sedan,Becker,MN,0.16308509226171114
T27007,Sedan,Beltrami,MN,0.18665271406856893
T27009,Sedan,Benton,MN,0.12858355191284207
T27011,Sedan,Big Stone,MN,0.16155743480145118
T27013,Sedan,Blue Earth,MN,0.18156165117051862
T27015,Sedan,Brown,MN,0.1745610027943034
T27017,Sedan,Carlton,MN,0.16740055569300383
T27019,Sedan,Carver,MN,0.17662442942029583
T27021,Sedan,Cass,MN,0.1730282085294247
T27023,Sedan,Chippewa,MN,0.17538557449688677
T27025,Sedan,Chisago,MN,0.19414467295699372
T27027,Sedan,Clay,MN,0.16838849172797227
T27029,Sedan,Clearwater,MN,0.176490948568859
T27031,Sedan,Cook,MN,0.12641334733527299
T27033,Sedan,Cottonwood,MN,0.17067884332363065
T27035,Sedan,Crow Wing,MN,0.1739865634710473
T27037,Sedan,Dakota,MN,0.1762109346046333
T27039,Sedan,Dodge,MN,0.1826472613102587
T27041,Sedan,Douglas,MN,0.16409693594119132
T27043,Sedan,Faribault,MN,0.17804760573093148
T27045,Sedan,Fillmore,MN,0.19600171988093143
T27047,Sedan,Freeborn,MN,0.17766513159098415
T27049,Sedan,Goodhue,MN,0.18522944758389065
T27051,Sedan,Grant,MN,0.16807496784119133
T27053,Sedan,Hennepin,MN,0.18134799465729956
T27055,Sedan,Houston,MN,0.18944367530729964
T27057,Sedan,Hubbard,MN,0.16869061700859908
T27059,Sedan,Isanti,MN,0.1930767015175594
T27061,Sedan,Itasca,MN,0.1607866967630107
T27063,Sedan,Jackson,MN,0.16632375403389052
T27065,Sedan,Kanabec,MN,0.18227465074430327
T27067,Sedan,Kandiyohi,MN,0.17097375697051861
T27069,Sedan,Kittson,MN,0.16808148641482318
T27071,Sedan,Koochiching,MN,0.19660159477405723
T27073,Sedan,Lac Qui Parle,MN,0.15554883492363064
T27075,Sedan,Lake,MN,0.19787594039849196
T27077,Sedan,Lake of The Woods,MN,0.1951145316733371
T27079,Sedan,Le Sueur,MN,0.18281840942797228
T27081,Sedan,Lincoln,MN,0.16172101359688668
T27083,Sedan,Lyon,MN,0.16333792482523588
T27085,Sedan,McLeod,MN,0.16302303491771233
T27087,Sedan,Mahnomen,MN,0.18065847901437662
T27089,Sedan,Marshall,MN,0.17081561516467023
T27091,Sedan,Martin,MN,0.16889219503404349
T27093,Sedan,Meeker,MN,0.17316558425259793
T27095,Sedan,Mille Lacs,MN,0.20179349548814918
T27097,Sedan,Morrison,MN,0.16950798995486901
T27099,Sedan,Mower,MN,0.18821190804067833
T27101,Sedan,Murray,MN,0.1666248239998459
T27103,Sedan,Nicollet,MN,0.17896021692325487
T27105,Sedan,Nobles,MN,0.16469773663662685
T27107,Sedan,Norman,MN,0.15055952315784202
T27109,Sedan,Olmsted,MN,0.19260505983626686
T27111,Sedan,Otter Tail,MN,0.15707814036171114
T27113,Sedan,Pennington,MN,0.17413818316467036
T27115,Sedan,Pine,MN,0.1474006489861138
T27117,Sedan,Pipestone,MN,0.16854306269164995
T27119,Sedan,Polk,MN,0.1764847197880792
T27121,Sedan,Pope,MN,0.17097375697051861
T27123,Sedan,Ramsey,MN,0.18638176972621404
T27125,Sedan,Red Lake,MN,0.17213122024415056
T27127,Sedan,Redwood,MN,0.16866689179688674
T27129,Sedan,Renville,MN,0.16450100325729955
T27131,Sedan,Rice,MN,0.18212984011778235
T27133,Sedan,Rock,MN,0.16049286552932612
T27135,Sedan,Roseau,MN,0.18218170257378358
T27137,Sedan,St Louis,MN,0.1551473660411913
T27139,Sedan,Scott,MN,0.177913704546734
T27141,Sedan,Sherburne,MN,0.1864120444232549
T27143,Sedan,Sibley,MN,0.1775453972838906
T27145,Sedan,Stearns,MN,0.1678482161617112
T27147,Sedan,Steele,MN,0.18176069473953177
T27149,Sedan,Stevens,MN,0.17213941980145123
T27151,Sedan,Swift,MN,0.16273142797335333
T27153,Sedan,Todd,MN,0.17049611364119133
T27155,Sedan,Traverse,MN,0.15751128449430332
T27157,Sedan,Wabasha,MN,0.17520829706755947
T27159,Sedan,Wadena,MN,0.163282641368859
T27161,Sedan,Waseca,MN,0.1800217283913442
T27163,Sedan,Washington,MN,0.19129288632621394
T27165,Sedan,Watonwan,MN,0.16289707898863062
T27167,Sedan,Wilkin,MN,0.15677709768647397
T27169,Sedan,Winona,MN,0.20014573002927177
T27171,Sedan,Wright,MN,0.17662442942029583
T27173,Sedan,Yellow Medicine,MN,0.1659505666734777
T28001,Sedan,Adams,MS,0.16386317723961455
T28003,Sedan,Alcorn,MS,0.16857820150077896
T28005,Sedan,Amite,MS,0.17763409318961457
T28007,Sedan,Attala,MS,0.16005575193823204
T28009,Sedan,Benton,MS,0.16094614941482324
T28011,Sedan,Bolivar,MS,0.16204553689849205
T28013,Sedan,Calhoun,MS,0.16915792677311128
T28015,Sedan,Carroll,MS,0.16219865949553286
T28017,Sedan,Chickasaw,MS,0.16693260860228554
T28019,Sedan,Choctaw,MS,0.16679655281931763
T28021,Sedan,Claiborne,MS,0.16386317723961455
T28023,Sedan,Clarke,MS,0.18249303678087922
T28025,Sedan,Clay,MS,0.163582672035273
T28027,Sedan,Coahoma,MS,0.16129204837015854
T28029,Sedan,Copiah,MS,0.15320115336961454
T28031,Sedan,Covington,MS,0.16323190398101434
T28033,Sedan,DeSoto,MS,0.15974599896719288
T28035,Sedan,Forrest,MS,0.17547709628303468
T28037,Sedan,Franklin,MS,0.17763409318961457
T28039,Sedan,George,MS,0.18068949562748998
T28041,Sedan,Greene,MS,0.17659039598838214
T28043,Sedan,Grenada,MS,0.16189907919849197
T28045,Sedan,Hancock,MS,0.17881500253087923
T28047,Sedan,Harrison,MS,0.1729811844883822
T28049,Sedan,Hinds,MS,0.16386317723961455
T28051,Sedan,Holmes,MS,0.17330776491482316
T28053,Sedan,Humphreys,MS,0.18700099525960487
T28055,Sedan,Issaquena,MS,0.19986673508682612
T28057,Sedan,Itawamba,MS,0.15859222509257373
T28059,Sedan,Jackson,MS,0.18068949562748998
T28061,Sedan,Jasper,MS,0.17817823513087921
T28063,Sedan,Jefferson,MS,0.16386317723961455
T28065,Sedan,Jefferson Davis,MS,0.16688998242599384
T28067,Sedan,Jones,MS,0.17907299878087912
T28069,Sedan,Kemper,MS,0.17954340159257373
T28071,Sedan,Lafayette,MS,0.16128071684796336
T28073,Sedan,Lamar,MS,0.18072589518303467
T28075,Sedan,Lauderdale,MS,0.1834270340308792
T28077,Sedan,Lawrence,MS,0.1637784178283022
T28079,Sedan,Leake,MS,0.16414992378087911
T28081,Sedan,Lee,MS,0.14981594654947936
T28083,Sedan,Leflore,MS,0.16809333349553285
T28085,Sedan,Lincoln,MS,0.17763409318961457
T28087,Sedan,Lowndes,MS,0.16283747247797223
T28089,Sedan,Madison,MS,0.15111696035745242
T28091,Sedan,Marion,MS,0.18072589518303467
T28093,Sedan,Marshall,MS,0.16098881826171121
T28095,Sedan,Monroe,MS,0.16396408486475317
T28097,Sedan,Montgomery,MS,0.16189907919849197
T28099,Sedan,Neshoba,MS,0.18086497888173514
T28101,Sedan,Newton,MS,0.17407066438087912
T28103,Sedan,Noxubee,MS,0.16836593062523597
T28105,Sedan,Oktibbeha,MS,0.16395587650647425
T28107,Sedan,Panola,MS,0.1566081142955329
T28109,Sedan,Pearl River,MS,0.1802014096830347
T28111,Sedan,Perry,MS,0.17592594862748995
T28113,Sedan,Pike,MS,0.16485883423961453
T28115,Sedan,Pontotoc,MS,0.16716286973983746
T28117,Sedan,Prentiss,MS,0.1596933227222768
T28119,Sedan,Quitman,MS,0.15661248498838493
T28121,Sedan,Rankin,MS,0.15170278516961452
T28123,Sedan,Scott,MS,0.16024009237087922
T28125,Sedan,Sharkey,MS,0.19986673508682612
T28127,Sedan,Simpson,MS,0.13823196603961455
T28129,Sedan,Smith,MS,0.1563302609608792
T28131,Sedan,Stone,MS,0.18068949562748998
T28133,Sedan,Sunflower,MS,0.16888436714864485
T28135,Sedan,Tallahatchie,MS,0.1626710068411914
T28137,Sedan,Tate,MS,0.1613797609955328
T28139,Sedan,Tippah,MS,0.16567583694378385
T28141,Sedan,Tishomingo,MS,0.16140780180145115
T28143,Sedan,Tunica,MS,0.15661248498838493
T28145,Sedan,Union,MS,0.16289607828604388
T28147,Sedan,Walthall,MS,0.1769905447383022
T28149,Sedan,Warren,MS,0.19986673508682612
T28151,Sedan,Washington,MS,0.16949628089356744
T28153,Sedan,Wayne,MS,0.17785121223838213
T28155,Sedan,Webster,MS,0.16624641560890485
T28157,Sedan,Wilkinson,MS,0.16386317723961455
T28159,Sedan,Winston,MS,0.1650303524794104
T28161,Sedan,Yalobusha,MS,0.15849540134119133
T28163,Sedan,Yazoo,MS,0.1537582360562229
T29001,Sedan,Adair,MO,0.18418003785290366
T29003,Sedan,Andrew,MO,0.16406550943989176
T29005,Sedan,Atchison,MO,0.1875046692898917
T29007,Sedan,Audrain,MO,0.1781702340457558
T29009,Sedan,Barry,MO,0.16710864560145114
T29011,Sedan,Barton,MO,0.1769507738558629
T29013,Sedan,Bates,MO,0.17390466937082436
T29015,Sedan,Benton,MO,0.1663279168291188
T29017,Sedan,Bollinger,MO,0.15622982312523587
T29019,Sedan,Boone,MO,0.16760296330145125
T29021,Sedan,Buchanan,MO,0.16435116436482317
T29023,Sedan,Butler,MO,0.15212538308819507
T29025,Sedan,Caldwell,MO,0.16401142407964756
T29027,Sedan,Callaway,MO,0.16052991822197105
T29029,Sedan,Camden,MO,0.15904482759119126
T29031,Sedan,Cape Girardeau,MO,0.1609150570516041
T29033,Sedan,Carroll,MO,0.1595734318640873
T29035,Sedan,Carter,MO,0.15594848291482308
T29037,Sedan,Cass,MO,0.16379041026719937
T29039,Sedan,Cedar,MO,0.16986787831482306
T29041,Sedan,Chariton,MO,0.174699252201827
T29043,Sedan,Christian,MO,0.1718037956646003
T29045,Sedan,Clark,MO,0.17714225347212387
T29047,Sedan,Clay,MO,0.1374785325105801
T29049,Sedan,Clinton,MO,0.1652904721474154
T29051,Sedan,Cole,MO,0.15995907902819514
T29053,Sedan,Cooper,MO,0.1520830562281951
T29055,Sedan,Crawford,MO,0.15348790776319507
T29057,Sedan,Dade,MO,0.16924326568389056
T29059,Sedan,Dallas,MO,0.1579924704051269
T29061,Sedan,Daviess,MO,0.17693948474430338
T29063,Sedan,DeKalb,MO,0.1652904721474154
T29065,Sedan,Dent,MO,0.16449106168253677
T29067,Sedan,Douglas,MO,0.16473019591482316
T29069,Sedan,Dunklin,MO,0.14479009340563992
T29071,Sedan,Franklin,MO,0.15341476725819514
T29073,Sedan,Gasconade,MO,0.16509215931223986
T29075,Sedan,Gentry,MO,0.17998634942067157
T29077,Sedan,Greene,MO,0.1610779568646002
T29079,Sedan,Grundy,MO,0.1621371555177124
T29081,Sedan,Harrison,MO,0.1732104966706715
T29083,Sedan,Henry,MO,0.1709469050291189
T29085,Sedan,Hickory,MO,0.16730891781249768
T29087,Sedan,Holt,MO,0.18850315253989175
T29089,Sedan,Howard,MO,0.17041113383534298
T29091,Sedan,Howell,MO,0.1609587058809314
T29093,Sedan,Iron,MO,0.1430576206488678
T29095,Sedan,Jackson,MO,0.15459015105832175
T29097,Sedan,Jasper,MO,0.1702915040809314
T29099,Sedan,Jefferson,MO,0.165127865238608
T29101,Sedan,Johnson,MO,0.1536080253137271
T29103,Sedan,Knox,MO,0.18418003785290366
T29105,Sedan,Laclede,MO,0.15590363776755944
T29107,Sedan,Lafayette,MO,0.16412701801467022
T29109,Sedan,Lawrence,MO,0.1696547005248602
T29111,Sedan,Lewis,MO,0.16181871010008084
T29113,Sedan,Lincoln,MO,0.1463122729874154
T29115,Sedan,Linn,MO,0.17645023987493028
T29117,Sedan,Livingston,MO,0.1529434398952428
T29119,Sedan,McDonald,MO,0.167158560261641
T29121,Sedan,Macon,MO,0.18237032472197104
T29123,Sedan,Madison,MO,0.131209890378348
T29125,Sedan,Maries,MO,0.15670742625197986
T29127,Sedan,Marion,MO,0.16672654835875195
T29129,Sedan,Mercer,MO,0.1486742915646702
T29131,Sedan,Miller,MO,0.15646527342819513
T29133,Sedan,Mississippi,MO,0.14603076514886776
T29135,Sedan,Moniteau,MO,0.1581175109544104
T29137,Sedan,Monroe,MO,0.1656381390058629
T29139,Sedan,Montgomery,MO,0.1531728363348232
T29141,Sedan,Morgan,MO,0.1520830562281951
T29143,Sedan,New Madrid,MO,0.146823633761567
T29145,Sedan,Newton,MO,0.1694717466616411
T29147,Sedan,Nodaway,MO,0.18850315253989175
T29149,Sedan,Oregon,MO,0.17457741680145122
T29151,Sedan,Osage,MO,0.14568822405197981
T29153,Sedan,Ozark,MO,0.1744574885117111
T29155,Sedan,Pemiscot,MO,0.1513094141089748
T29157,Sedan,Perry,MO,0.160907844188455
T29159,Sedan,Pettis,MO,0.14903468278549586
T29161,Sedan,Phelps,MO,0.15490027222819513
T29163,Sedan,Pike,MO,0.15432617000457213
T29165,Sedan,Platte,MO,0.15507669506627556
T29167,Sedan,Polk,MO,0.16880334183207804
T29169,Sedan,Pulaski,MO,0.15682526299430338
T29171,Sedan,Putnam,MO,0.1866321433585991
T29173,Sedan,Ralls,MO,0.16406637170456323
T29175,Sedan,Randolph,MO,0.1693332976956029
T29177,Sedan,Ray,MO,0.14827929847964752
T29179,Sedan,Reynolds,MO,0.15539838799886774
T29181,Sedan,Ripley,MO,0.16972574768807924
T29183,Sedan,St Charles,MO,0.13740043699741536
T29185,Sedan,St Clair,MO,0.16526991544276443
T29186,Sedan,Ste Genevieve,MO,0.160907844188455
T29187,Sedan,St Francois,MO,0.1530023669652359
T29189,Sedan,St Louis,MO,0.13117521625197986
T29195,Sedan,Saline,MO,0.16630018061798596
T29197,Sedan,Schuyler,MO,0.16197578164871493
T29199,Sedan,Scotland,MO,0.1919730541658999
T29201,Sedan,Scott,MO,0.137777159381567
T29203,Sedan,Shannon,MO,0.1647728647617111
T29205,Sedan,Shelby,MO,0.17637232551155824
T29207,Sedan,Stoddard,MO,0.15619411719886772
T29209,Sedan,Stone,MO,0.1656603851910384
T29211,Sedan,Sullivan,MO,0.1775012207044103
T29213,Sedan,Taney,MO,0.16590129867781933
T29215,Sedan,Texas,MO,0.1473110453016041
T29217,Sedan,Vernon,MO,0.17691025209119132
T29219,Sedan,Warren,MO,0.14636190475482316
T29221,Sedan,Washington,MO,0.14795595610928058
T29223,Sedan,Wayne,MO,0.1548427712617111
T29225,Sedan,Webster,MO,0.14747979710333006
T29227,Sedan,Worth,MO,0.16406550943989176
T29229,Sedan,Wright,MO,0.15242308795456327
T29510,Sedan,St Louis City,MO,0.14540632438715545
T30001,Sedan,Beaverhead,MT,0.15255034643339188
T30003,Sedan,Big Horn,MT,0.17672323445579272
T30005,Sedan,Blaine,MT,0.1827178277732706
T30007,Sedan,Broadwater,MT,0.15255034643339188
T30009,Sedan,Carbon,MT,0.17785655655160404
T30011,Sedan,Carter,MT,0.1792639263365726
T30013,Sedan,Cascade,MT,0.18663072194724248
T30015,Sedan,Chouteau,MT,0.18874478716162466
T30017,Sedan,Custer,MT,0.18394199864249086
T30019,Sedan,Daniels,MT,0.14064479053482318
T30021,Sedan,Dawson,MT,0.16970070418807923
T30023,Sedan,Deer Lodge,MT,0.15255034643339188
T30025,Sedan,Fallon,MT,0.17714714264249087
T30027,Sedan,Fergus,MT,0.1912874405232706
T30029,Sedan,Flathead,MT,0.1491042728383022
T30031,Sedan,Gallatin,MT,0.15050646206401871
T30033,Sedan,Garfield,MT,0.18536026874507422
T30035,Sedan,Glacier,MT,0.16075689113093147
T30037,Sedan,Golden Valley,MT,0.19022798404428323
T30039,Sedan,Granite,MT,0.16067563745456326
T30041,Sedan,Hill,MT,0.18058323426171113
T30043,Sedan,Jefferson,MT,0.15255034643339188
T30045,Sedan,Judith Basin,MT,0.18663072194724248
T30047,Sedan,Lake,MT,0.14869281736186404
T30049,Sedan,Lewis and Clark,MT,0.17149391618872867
T30051,Sedan,Liberty,MT,0.1794378359049898
T30053,Sedan,Lincoln,MT,0.15051399156658127
T30055,Sedan,McCone,MT,0.1848771316085991
T30057,Sedan,Madison,MT,0.15255034643339188
T30059,Sedan,Meagher,MT,0.15879846106401874
T30061,Sedan,Mineral,MT,0.16067563745456326
T30063,Sedan,Missoula,MT,0.15070166361619133
T30065,Sedan,Musselshell,MT,0.17983334401384357
T30067,Sedan,Park,MT,0.1458289273085991
T30069,Sedan,Petroleum,MT,0.1978279343115382
T30071,Sedan,Phillips,MT,0.1731168818809315
T30073,Sedan,Pondera,MT,0.16216097377421013
T30075,Sedan,Powder River,MT,0.17623307008657255
T30077,Sedan,Powell,MT,0.16067563745456326
T30079,Sedan,Prairie,MT,0.18536026874507422
T30081,Sedan,Ravalli,MT,0.15100795283534302
T30083,Sedan,Richland,MT,0.1392805015180792
T30085,Sedan,Roosevelt,MT,0.14268845787129836
T30087,Sedan,Rosebud,MT,0.18273555174507425
T30089,Sedan,Sanders,MT,0.14656411721186402
T30091,Sedan,Sheridan,MT,0.13003066918389058
T30093,Sedan,Silver Bow,MT,0.15255034643339188
T30095,Sedan,Stillwater,MT,0.1810486789532436
T30097,Sedan,Sweet Grass,MT,0.17673048260859908
T30099,Sedan,Teton,MT,0.17832192111047804
T30101,Sedan,Toole,MT,0.15292551224696885
T30103,Sedan,Treasure,MT,0.18185845693675962
T30105,Sedan,Valley,MT,0.1731168818809315
T30107,Sedan,Wheatland,MT,0.19022798404428323
T30109,Sedan,Wibaux,MT,0.14008527624937872
T30111,Sedan,Yellowstone,MT,0.18185845693675962
T31001,Sedan,Adams,NE,0.14873339909298378
T31003,Sedan,Antelope,NE,0.15398619982470724
T31005,Sedan,Arthur,NE,0.1928509435000145
T31007,Sedan,Banner,NE,0.19039518084544996
T31009,Sedan,Blaine,NE,0.17448993738093133
T31011,Sedan,Boone,NE,0.15076297825107543
T31013,Sedan,Box Butte,NE,0.19177163512508316
T31015,Sedan,Boyd,NE,0.16570129702911882
T31017,Sedan,Brown,NE,0.17500038176171107
T31019,Sedan,Buffalo,NE,0.16068044064294948
T31021,Sedan,Burt,NE,0.15990054084119132
T31023,Sedan,Butler,NE,0.16248558857470735
T31025,Sedan,Cass,NE,0.16130451619886785
T31027,Sedan,Cedar,NE,0.15608678844886784
T31029,Sedan,Chase,NE,0.1718840440522378
T31031,Sedan,Cherry,NE,0.17638729694871486
T31033,Sedan,Cheyenne,NE,0.16561707520454053
T31035,Sedan,Clay,NE,0.15621612824298378
T31037,Sedan,Colfax,NE,0.15687672287508309
T31039,Sedan,Cuming,NE,0.1631308891249302
T31041,Sedan,Custer,NE,0.1763769357617111
T31043,Sedan,Dakota,NE,0.15441047617333928
T31045,Sedan,Dawes,NE,0.19617768460767532
T31047,Sedan,Dawson,NE,0.15373447793390474
T31049,Sedan,Deuel,NE,0.17040969127249972
T31051,Sedan,Dixon,NE,0.1493345820944705
T31053,Sedan,Dodge,NE,0.16247962972212388
T31055,Sedan,Douglas,NE,0.16595195635875187
T31057,Sedan,Dundy,NE,0.1647452073779015
T31059,Sedan,Fillmore,NE,0.1585975600854959
T31061,Sedan,Franklin,NE,0.16208223729652024
T31063,Sedan,Frontier,NE,0.16286562726171117
T31065,Sedan,Furnas,NE,0.19310057174538
T31067,Sedan,Gage,NE,0.1535751712684833
T31069,Sedan,Garden,NE,0.19182599600016728
T31071,Sedan,Garfield,NE,0.17446132821558966
T31073,Sedan,Gosper,NE,0.1670350949146703
T31075,Sedan,Grant,NE,0.18411277168223086
T31077,Sedan,Greeley,NE,0.16071526797542304
T31079,Sedan,Hall,NE,0.1496929220929494
T31081,Sedan,Hamilton,NE,0.15895693752942466
T31083,Sedan,Harlan,NE,0.1711069463981863
T31085,Sedan,Hayes,NE,0.17168366875157196
T31087,Sedan,Hitchcock,NE,0.16928130889833912
