state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
IN,Jackson,1.0,0.21,0.18,0.16,0.18067305428997155
IN,Jasper,1.09,0.21,0.25,0.18,0.22786624271291206
IN,Jay,0.94,0.17,0.14,0.12,0.1405337958795752
IN,Jefferson,1.01,0.21,0.18,0.16,0.18074268349516973
IN,Jennings,1.01,0.21,0.18,0.16,0.18074268349516973
IN,Johnson,1.01,0.21,0.26,0.16,0.22575711716121563
IN,Knox,0.97,0.22,0.18,0.16,0.18117828520173973
IN,Kosciusko,0.99,0.22,0.19,0.16,0.18694434782039182
IN,LaPorte,0.99,0.21,0.18,0.16,0.18060342508477337
IN,Lagrange,0.99,0.22,0.21,0.17,0.2017874042960867
IN,Lake,1.11,0.32,0.29,0.21,0.2691363659348712
IN,Lawrence,1.0,0.22,0.18,0.16,0.18138717281733424
IN,Madison,0.91,0.18,0.14,0.12,0.1410390267913434
IN,Marion,0.97,0.22,0.18,0.16,0.18117828520173973
IN,Marshall,0.95,0.2,0.18,0.16,0.17961078973661798
IN,Martin,0.96,0.23,0.21,0.19,0.20947153132622165
IN,Miami,0.97,0.21,0.17,0.16,0.1748373624661213
IN,Monroe,1.01,0.21,0.22,0.17,0.20683934838737608
IN,Montgomery,0.96,0.2,0.15,0.13,0.15203166213949876
IN,Morgan,1.01,0.21,0.25,0.18,0.22730920907132668
IN,Newton,1.11,0.32,0.29,0.21,0.2691363659348712
IN,Noble,0.99,0.22,0.17,0.17,0.17928018746306373
IN,Ohio,0.97,0.21,0.12,0.13,0.13593499724729244
IN,Orange,0.95,0.21,0.18,0.16,0.18032490826398068
IN,Owen,0.99,0.22,0.26,0.19,0.23710032145573215
IN,Parke,0.94,0.19,0.13,0.11,0.1327457806668615
IN,Perry,0.93,0.18,0.15,0.13,0.15039453746917886
IN,Pike,1.28,0.24,0.21,0.17,0.20523488830155912
IN,Porter,1.11,0.32,0.29,0.21,0.2691363659348712
IN,Posey,1.28,0.24,0.21,0.17,0.20523488830155912
IN,Pulaski,1.04,0.21,0.22,0.17,0.20704823600297062
IN,Putnam,0.99,0.22,0.25,0.18,0.22788406918829301
IN,Randolph,0.98,0.2,0.15,0.13,0.15217092054989512
IN,Ripley,1.01,0.22,0.18,0.15,0.17786735396334902
IN,Rush,1.31,0.23,0.26,0.16,0.22927423037188624
IN,Scott,0.99,0.21,0.17,0.15,0.17138717281733426
IN,Shelby,0.99,0.21,0.19,0.13,0.17546188511547894
IN,Spencer,0.96,0.19,0.16,0.14,0.16053379587957523
IN,St Joseph,0.92,0.17,0.19,0.15,0.17929690268800774
IN,Starke,1.04,0.26,0.24,0.18,0.22546188511547893
IN,Steuben,1.05,0.25,0.2,0.17,0.1987207309011081
IN,Sullivan,0.97,0.22,0.18,0.16,0.18117828520173973
IN,Switzerland,0.99,0.21,0.18,0.17,0.18419287314395677
IN,Tippecanoe,1.05,0.22,0.22,0.17,0.20783198373553147
IN,Tipton,0.89,0.15,0.12,0.1,0.12032490826398068
IN,Union,0.99,0.21,0.16,0.14,0.16217092054989513
IN,Vanderburgh,1.59,0.26,0.21,0.17,0.2088216307174279
IN,Vermillion,0.99,0.22,0.19,0.17,0.19053379587957522
IN,Vigo,0.97,0.22,0.18,0.16,0.18117828520173973
IN,Wabash,0.99,0.21,0.14,0.12,0.14373841601501686
IN,Warren,0.99,0.22,0.19,0.17,0.19053379587957522
IN,Warrick,0.97,0.22,0.18,0.15,0.17758883714255633
IN,Washington,0.99,0.21,0.17,0.15,0.17138717281733426
IN,Wayne,0.98,0.21,0.16,0.14,0.16210129134469695
IN,Wells,0.94,0.18,0.14,0.11,0.13765846634775453
IN,White,1.01,0.21,0.19,0.17,0.18995893576260886
IN,Whitley,0.96,0.2,0.16,0.14,0.16124791440693792
KS,Allen,1.0,0.21,0.17,0.13,0.16427790590416563
KS,Anderson,1.09,0.25,0.21,0.17,0.2046260519301565
KS,Atchison,0.95,0.2,0.16,0.14,0.16117828520173974
KS,Barber,0.88,0.17,0.15,0.13,0.1493322729158253
KS,Barton,0.94,0.21,0.18,0.16,0.1802552790587825
KS,Bourbon,1.14,0.24,0.2,0.16,0.19504382716134555
KS,Brown,0.95,0.19,0.16,0.14,0.16046416667437705
KS,Butler,0.99,0.2,0.18,0.17,0.18347875461659408
KS,Chase,1.01,0.2,0.16,0.14,0.1615960604329288
KS,Chautauqua,0.99,0.23,0.2,0.18,0.20046416667437705
KS,Cherokee,1.04,0.23,0.18,0.15,0.17879036010630625
KS,Cheyenne,0.97,0.21,0.18,0.16,0.18046416667437704
KS,Clark,1.09,0.23,0.2,0.17,0.1975710106671754
KS,Clay,1.01,0.21,0.17,0.14,0.16793698316854722
KS,Cloud,1.01,0.21,0.18,0.15,0.17715323543598632
KS,Coffey,1.13,0.24,0.23,0.18,0.2190335066992814
KS,Comanche,0.98,0.21,0.25,0.19,0.23068976951491554
KS,Cowley,0.99,0.2,0.18,0.17,0.18347875461659408
KS,Crawford,0.98,0.26,0.16,0.14,0.16567188398151045
KS,Decatur,0.95,0.23,0.18,0.16,0.18175314531870607
KS,Dickinson,1.01,0.2,0.21,0.15,0.19331952953339085
KS,Doniphan,0.98,0.2,0.16,0.14,0.16138717281733425
KS,Douglas,1.01,0.22,0.19,0.18,0.19426250234915493
KS,Edwards,0.94,0.21,0.19,0.17,0.18947153132622163
KS,Elk,1.0,0.21,0.18,0.16,0.18067305428997155
KS,Ellis,0.94,0.21,0.18,0.16,0.1802552790587825
KS,Ellsworth,0.97,0.21,0.18,0.16,0.18046416667437704
KS,Finney,0.95,0.2,0.17,0.15,0.17039453746917887
KS,Ford,0.92,0.21,0.19,0.17,0.1893322729158253
KS,Franklin,0.97,0.19,0.15,0.13,0.15138717281733427
KS,Geary,1.01,0.2,0.17,0.15,0.17081231270036792
KS,Gove,0.95,0.2,0.18,0.16,0.17961078973661798
KS,Graham,0.97,0.22,0.18,0.16,0.18117828520173973
KS,Grant,0.98,0.19,0.16,0.14,0.16067305428997156
KS,Gray,0.98,0.18,0.16,0.12,0.15278003964424208
KS,Greeley,0.93,0.19,0.16,0.13,0.15673546020479728
KS,Greenwood,1.01,0.2,0.16,0.14,0.1615960604329288
KS,Hamilton,0.95,0.18,0.15,0.12,0.1469443478203918
KS,Harper,0.95,0.17,0.14,0.12,0.1406034250847734
KS,Harvey,1.01,0.23,0.19,0.17,0.19138717281733425
KS,Haskell,0.95,0.2,0.18,0.16,0.17961078973661798
KS,Hodgeman,0.95,0.21,0.18,0.16,0.18032490826398068
KS,Jackson,0.98,0.23,0.2,0.15,0.1896261932916287
KS,Jefferson,1.0,0.21,0.18,0.16,0.18067305428997155
KS,Jewell,1.01,0.21,0.17,0.13,0.16434753510936384
KS,Johnson,1.01,0.21,0.19,0.17,0.18995893576260886
KS,Kearny,0.95,0.18,0.15,0.12,0.1469443478203918
KS,Kingman,0.97,0.2,0.19,0.17,0.18896630041445348
KS,Kiowa,0.95,0.22,0.19,0.17,0.1902552790587825
KS,Labette,0.98,0.19,0.15,0.13,0.15145680202253242
KS,Lane,0.95,0.21,0.18,0.16,0.18032490826398068
KS,Leavenworth,1.13,0.24,0.2,0.16,0.19497419795614737
KS,Lincoln,1.0,0.21,0.18,0.16,0.18067305428997155
KS,Linn,1.15,0.28,0.23,0.2,0.2292081353374953
KS,Logan,0.95,0.2,0.17,0.15,0.17039453746917887
KS,Lyon,1.01,0.2,0.16,0.14,0.1615960604329288
KS,Marion,0.99,0.2,0.16,0.14,0.16145680202253243
KS,Marshall,0.98,0.23,0.21,0.17,0.2024318936182512
KS,McPherson,0.97,0.2,0.18,0.16,0.17975004814701434
KS,Meade,0.92,0.21,0.19,0.17,0.1893322729158253
KS,Miami,1.1,0.24,0.19,0.15,0.18554905807311375
KS,Mitchell,1.01,0.21,0.17,0.15,0.17152643122773062
KS,Montgomery,1.02,0.24,0.21,0.19,0.2106034250847734
KS,Morris,1.01,0.2,0.17,0.15,0.17081231270036792
KS,Morton,0.98,0.19,0.16,0.14,0.16067305428997156
KS,Nemaha,0.93,0.19,0.16,0.14,0.1603249082639807
KS,Neosho,1.03,0.21,0.18,0.16,0.18088194190556606
KS,Ness,0.95,0.2,0.18,0.16,0.17961078973661798
KS,Norton,0.99,0.24,0.18,0.16,0.18274578066686145
KS,Osage,0.99,0.21,0.18,0.17,0.18419287314395677
KS,Osborne,1.01,0.21,0.18,0.16,0.18074268349516973
KS,Ottawa,1.01,0.21,0.19,0.16,0.18636948770342546
KS,Pawnee,0.95,0.2,0.18,0.16,0.17961078973661798
KS,Phillips,1.01,0.21,0.18,0.16,0.18074268349516973
KS,Pottawatomie,0.92,0.2,0.16,0.14,0.16096939758614523
KS,Pratt,0.89,0.15,0.18,0.16,0.17562242186861546
KS,Rawlins,0.95,0.24,0.18,0.16,0.18246726384606876
KS,Reno,1.01,0.21,0.19,0.17,0.18995893576260886
KS,Republic,1.01,0.21,0.17,0.14,0.16793698316854722
KS,Rice,0.97,0.2,0.17,0.15,0.17053379587957523
KS,Riley,1.02,0.22,0.18,0.16,0.1815264312277306
KS,Rooks,0.97,0.21,0.18,0.16,0.18046416667437704
KS,Rush,0.94,0.2,0.17,0.15,0.1703249082639807
KS,Russell,0.96,0.21,0.19,0.16,0.1860213416774346
KS,Saline,1.01,0.21,0.18,0.16,0.18074268349516973
KS,Scott,0.95,0.2,0.17,0.15,0.17039453746917887
KS,Sedgwick,0.97,0.2,0.18,0.17,0.18333949620619772
KS,Seward,0.98,0.19,0.16,0.14,0.16067305428997156
KS,Shawnee,1.01,0.2,0.16,0.14,0.1615960604329288
KS,Sheridan,0.95,0.21,0.18,0.16,0.18032490826398068
KS,Sherman,0.95,0.21,0.17,0.15,0.17110865599654157
KS,Smith,2.13,0.24,0.25,0.16,0.23007113951724342
KS,Stafford,1.0,0.22,0.19,0.17,0.19060342508477338
KS,Stanton,0.92,0.18,0.15,0.13,0.1503249082639807
KS,Stevens,0.97,0.21,0.18,0.16,0.18046416667437704
KS,Sumner,0.97,0.2,0.18,0.14,0.17257115202864756
KS,Thomas,0.95,0.21,0.17,0.11,0.156750863759808
KS,Trego,0.94,0.21,0.18,0.16,0.1802552790587825
KS,Wabaunsee,1.01,0.2,0.17,0.15,0.17081231270036792
KS,Wallace,0.95,0.21,0.18,0.16,0.18032490826398068
KS,Washington,1.01,0.23,0.19,0.14,0.18061882863978407
KS,Wichita,0.92,0.17,0.13,0.1,0.12758883714255634
KS,Wilson,0.95,0.18,0.15,0.13,0.15053379587957522
KS,Woodson,1.0,0.21,0.18,0.16,0.18067305428997155
KS,Wyandotte,1.13,0.24,0.23,0.18,0.2190335066992814
KY,Adair,0.97,0.2,0.16,0.13,0.1577280955529527
KY,Allen,0.98,0.21,0.26,0.18,0.2327271256639879
KY,Anderson,0.96,0.2,0.15,0.12,0.14844221408031538
KY,Ballard,1.4,0.22,0.15,0.11,0.14934468810457702
KY,Barren,0.97,0.2,0.15,0.14,0.15569073940388034
KY,Bath,0.99,0.2,0.13,0.12,0.13739749327939843
KY,Bell,0.96,0.2,0.15,0.11,0.144852766021132
KY,Boone,0.98,0.2,0.19,0.14,0.17826758544210147
KY,Bourbon,0.99,0.2,0.12,0.11,0.12818124101195932
KY,Boyd,0.98,0.2,0.16,0.13,0.15779772475815085
KY,Boyle,1.17,0.22,0.16,0.11,0.15337002059327476
KY,Bracken,1.01,0.21,0.13,0.11,0.13466142215797408
KY,Breathitt,0.97,0.19,0.16,0.14,0.16060342508477338
KY,Breckinridge,0.94,0.19,0.17,0.13,0.16243189361825122
KY,Bullitt,0.94,0.19,0.15,0.11,0.14399938908337295
KY,Butler,0.98,0.2,0.27,0.18,0.23763981134488094
KY,Caldwell,0.99,0.22,0.19,0.17,0.19053379587957522
KY,Calloway,1.0,0.22,0.27,0.19,0.2427967548691861
KY,Campbell,0.99,0.2,0.16,0.12,0.15427790590416565
KY,Carlisle,0.99,0.2,0.16,0.13,0.15786735396334906
KY,Carroll,0.96,0.2,0.16,0.13,0.15765846634775452
KY,Carter,0.97,0.21,0.18,0.15,0.17687471861519363
KY,Casey,0.98,0.2,0.16,0.13,0.15779772475815085
KY,Christian,0.98,0.21,0.26,0.18,0.2327271256639879
KY,Clark,0.99,0.2,0.13,0.12,0.13739749327939843
KY,Clay,0.97,0.19,0.16,0.13,0.15701397702559
KY,Clinton,0.98,0.2,0.21,0.17,0.20028953803616312
KY,Crittenden,0.99,0.21,0.16,0.13,0.15858147249071175
KY,Cumberland,0.97,0.2,0.17,0.15,0.17053379587957523
KY,Daviess,0.99,0.21,0.16,0.13,0.15858147249071175
KY,Edmonson,0.95,0.19,0.14,0.11,0.13844221408031537
KY,Elliott,0.97,0.2,0.17,0.14,0.16694434782039183
KY,Estill,0.99,0.2,0.15,0.14,0.1558299978142767
KY,Fayette,1.01,0.21,0.13,0.13,0.14184031827634086
KY,Fleming,0.99,0.2,0.13,0.09,0.12662914910184825
KY,Floyd,1.64,0.25,0.18,0.14,0.18080690141373867
KY,Franklin,0.97,0.2,0.16,0.13,0.1577280955529527
KY,Fulton,1.0,0.21,0.19,0.18,0.19347875461659408
KY,Gallatin,0.99,0.2,0.16,0.12,0.15427790590416565
KY,Garrard,1.01,0.21,0.16,0.13,0.15872073090110808
KY,Grant,1.01,0.21,0.19,0.13,0.1756011435258753
KY,Graves,1.0,0.22,0.28,0.18,0.24483411101825842
KY,Grayson,0.93,0.19,0.16,0.13,0.15673546020479728
KY,Green,0.93,0.18,0.15,0.13,0.15039453746917886
KY,Greenup,0.99,0.21,0.18,0.14,0.1734245289664066
KY,Hancock,0.94,0.2,0.18,0.15,0.17595171247223643
KY,Hardin,0.94,0.19,0.16,0.12,0.1532156413508121
KY,Harlan,0.98,0.2,0.16,0.13,0.15779772475815085
KY,Harrison,1.01,0.21,0.13,0.11,0.13466142215797408
KY,Hart,0.93,0.18,0.15,0.13,0.15039453746917886
KY,Henderson,0.99,0.21,0.16,0.13,0.15858147249071175
KY,Henry,0.99,0.2,0.16,0.12,0.15427790590416565
KY,Hickman,0.99,0.2,0.2,0.14,0.18396401885555538
KY,Hopkins,0.98,0.2,0.16,0.14,0.16138717281733425
KY,Jackson,1.0,0.2,0.16,0.14,0.1615264312277306
KY,Jefferson,0.92,0.18,0.16,0.12,0.15236226441305303
KY,Jessamine,0.99,0.2,0.13,0.12,0.13739749327939843
KY,Johnson,1.64,0.25,0.18,0.14,0.18080690141373867
KY,Kenton,0.98,0.2,0.19,0.14,0.17826758544210147
KY,Knott,1.64,0.25,0.18,0.14,0.18080690141373867
KY,Knox,0.93,0.19,0.15,0.12,0.14751920793735818
KY,Larue,0.94,0.19,0.16,0.12,0.1532156413508121
KY,Laurel,0.97,0.2,0.16,0.13,0.1577280955529527
KY,Lawrence,1.32,0.23,0.18,0.14,0.1771505297926717
KY,Lee,0.97,0.19,0.15,0.14,0.15497662087651765
KY,Leslie,0.95,0.19,0.16,0.13,0.15687471861519364
KY,Letcher,0.93,0.19,0.16,0.13,0.15673546020479728
KY,Lewis,0.99,0.22,0.18,0.15,0.1777280955529527
KY,Lincoln,0.98,0.2,0.17,0.13,0.1634245289664066
KY,Livingston,0.99,0.22,0.19,0.17,0.19053379587957522
KY,Logan,0.92,0.15,0.18,0.13,0.16506296530665981
KY,Lyon,0.99,0.21,0.16,0.13,0.15858147249071175
KY,Madison,0.99,0.2,0.15,0.13,0.1522405497550933
KY,Magoffin,1.29,0.22,0.17,0.14,0.17060071944145877
KY,Marion,0.95,0.19,0.15,0.12,0.1476584663477545
KY,Marshall,1.0,0.22,0.27,0.18,0.23920730681000268
KY,Martin,1.64,0.25,0.18,0.14,0.18080690141373867
KY,Mason,0.99,0.2,0.13,0.09,0.12662914910184825
KY,McCracken,1.01,0.24,0.18,0.13,0.17211669489970766
KY,McCreary,0.97,0.2,0.16,0.13,0.1577280955529527
KY,McLean,0.99,0.21,0.16,0.13,0.15858147249071175
KY,Meade,0.92,0.19,0.17,0.12,0.1587031871486715
KY,Menifee,0.95,0.18,0.15,0.14,0.1541232439387586
KY,Mercer,1.01,0.21,0.15,0.12,0.14950447863366895
KY,Metcalfe,0.92,0.18,0.16,0.13,0.15595171247223644
KY,Monroe,0.98,0.21,0.26,0.18,0.2327271256639879
KY,Montgomery,0.99,0.2,0.13,0.12,0.13739749327939843
KY,Morgan,1.29,0.22,0.17,0.14,0.17060071944145877
KY,Muhlenberg,0.99,0.21,0.19,0.17,0.1898196773522125
KY,Nelson,1.01,0.21,0.15,0.12,0.14950447863366895
KY,Nicholas,1.01,0.21,0.13,0.11,0.13466142215797408
KY,Ohio,0.99,0.2,0.17,0.13,0.1634941581716048
KY,Oldham,0.96,0.2,0.16,0.11,0.15047957022938774
KY,Owen,0.96,0.2,0.16,0.13,0.15765846634775452
KY,Owsley,0.97,0.19,0.16,0.14,0.16060342508477338
KY,Pendleton,1.01,0.21,0.16,0.13,0.15872073090110808
KY,Perry,0.98,0.2,0.16,0.13,0.15779772475815085
KY,Pike,0.98,0.2,0.16,0.13,0.15779772475815085
KY,Powell,0.97,0.19,0.16,0.14,0.16060342508477338
KY,Pulaski,0.97,0.2,0.16,0.14,0.1613175436121361
KY,Robertson,1.01,0.21,0.13,0.11,0.13466142215797408
KY,Rockcastle,0.98,0.2,0.17,0.13,0.1634245289664066
KY,Rowan,0.99,0.21,0.16,0.14,0.16217092054989513
KY,Russell,0.97,0.2,0.15,0.13,0.15210129134469696
KY,Scott,1.01,0.21,0.16,0.13,0.15872073090110808
KY,Shelby,0.95,0.19,0.16,0.12,0.15328527055601027
KY,Simpson,0.86,0.12,0.09,0.07,0.09032490826398068
KY,Spencer,0.96,0.2,0.15,0.12,0.14844221408031538
KY,Taylor,0.96,0.19,0.16,0.12,0.15335489976120842
KY,Todd,0.98,0.2,0.27,0.18,0.23763981134488094
KY,Trigg,0.98,0.2,0.27,0.18,0.23763981134488094
KY,Trimble,0.96,0.2,0.16,0.11,0.15047957022938774
KY,Union,0.99,0.21,0.16,0.13,0.15858147249071175
KY,Warren,0.96,0.2,0.25,0.17,0.22265749645878974
KY,Washington,1.01,0.21,0.15,0.12,0.14950447863366895
KY,Wayne,0.97,0.2,0.17,0.15,0.17053379587957523
KY,Webster,0.99,0.2,0.16,0.14,0.16145680202253243
KY,Whitley,0.93,0.2,0.14,0.11,0.13901707419728176
KY,Wolfe,0.96,0.19,0.16,0.14,0.16053379587957523
KY,Woodford,0.99,0.2,0.15,0.13,0.1522405497550933
LA,Acadia,0.96,0.26,0.21,0.16,0.20084554273075955
LA,Allen,0.93,0.23,0.17,0.15,0.17239763464087063
LA,Ascension,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Assumption,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Avoyelles,0.96,0.26,0.21,0.16,0.20084554273075955
LA,Beauregard,0.96,0.26,0.18,0.13,0.17319678592844218
LA,Bienville,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Bossier,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Caddo,1.32,0.19,0.14,0.1,0.13742904661346442
LA,Calcasieu,0.93,0.23,0.17,0.15,0.17239763464087063
LA,Caldwell,1.61,0.21,0.16,0.12,0.15930903515381512
LA,Cameron,0.9,0.19,0.17,0.15,0.1693322729158253
LA,Catahoula,0.98,0.21,0.16,0.14,0.16210129134469695
LA,Claiborne,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Concordia,1.28,0.21,0.18,0.15,0.17903322397633703
LA,DeSoto,1.14,0.22,0.17,0.13,0.16596683330430279
LA,East Baton Rouge,0.96,0.21,0.17,0.13,0.16399938908337297
LA,East Carroll,0.96,0.16,0.13,0.11,0.1307426834951697
LA,East Feliciana,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Evangeline,0.96,0.26,0.18,0.13,0.17319678592844218
LA,Franklin,1.29,0.19,0.15,0.11,0.14643641126530904
LA,Grant,1.28,0.23,0.18,0.14,0.17687201297187902
LA,Iberia,0.96,0.26,0.21,0.16,0.20084554273075955
LA,Iberville,0.91,0.17,0.13,0.11,0.13110865599654156
LA,Jackson,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Jefferson,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Jefferson Davis,0.92,0.19,0.16,0.13,0.15666583099959913
LA,La Salle,1.28,0.23,0.18,0.14,0.17687201297187902
LA,Lafayette,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Lafourche,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Lincoln,0.95,0.13,0.1,0.06,0.0937030457871993
LA,Livingston,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Madison,0.96,0.16,0.13,0.11,0.1307426834951697
LA,Morehouse,0.96,0.16,0.13,0.11,0.1307426834951697
LA,Natchitoches,0.9,0.19,0.15,0.12,0.14731032032176364
LA,Orleans,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Ouachita,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Plaquemines,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Pointe Coupee,0.91,0.17,0.14,0.13,0.14391435632316407
LA,Rapides,0.95,0.2,0.15,0.11,0.1447831368159338
LA,Red River,0.96,0.26,0.21,0.16,0.20084554273075955
LA,Richland,0.96,0.16,0.13,0.11,0.1307426834951697
LA,Sabine,0.96,0.26,0.21,0.16,0.20084554273075955
LA,St  Helena,0.96,0.21,0.17,0.13,0.16399938908337297
LA,St Bernard,0.96,0.21,0.17,0.13,0.16399938908337297
LA,St Charles,0.96,0.21,0.17,0.13,0.16399938908337297
LA,St James,0.96,0.21,0.17,0.13,0.16399938908337297
LA,St John The Baptist,0.96,0.21,0.17,0.13,0.16399938908337297
LA,St Landry,0.96,0.26,0.21,0.16,0.20084554273075955
LA,St Martin,1.31,0.24,0.18,0.14,0.17779501911483625
LA,St Mary,1.26,0.22,0.2,0.15,0.19086169250981486
LA,St Tammany,0.96,0.26,0.21,0.16,0.20084554273075955
LA,Tangipahoa,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Tensas,1.29,0.19,0.15,0.11,0.14643641126530904
LA,Terrebonne,0.85,0.13,0.11,0.09,0.10940190212102346
LA,Union,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Vermilion,0.91,0.19,0.17,0.15,0.1694019021210235
LA,Vernon,0.96,0.26,0.18,0.13,0.17319678592844218
LA,Washington,0.96,0.26,0.21,0.16,0.20084554273075955
LA,Webster,0.87,0.13,0.1,0.07,0.0967354602047973
LA,West Baton Rouge,0.91,0.17,0.13,0.11,0.13110865599654156
LA,West Carroll,0.96,0.16,0.13,0.11,0.1307426834951697
LA,West Feliciana,0.96,0.21,0.17,0.13,0.16399938908337297
LA,Winn,0.84,0.12,0.09,0.07,0.09018564985358433
MA,Barnstable,2.56,0.31,0.17,0.13,0.18228124718870775
MA,Berkshire,1.77,0.26,0.18,0.15,0.18601564766786102
MA,Bristol,2.56,0.34,0.24,0.18,0.24175847252450294
MA,Dukes,2.56,0.31,0.17,0.13,0.18228124718870775
MA,Essex,1.65,0.25,0.2,0.14,0.19213013903544834
MA,Franklin,2.56,0.31,0.17,0.13,0.18228124718870775
MA,Hampden,0.98,0.22,0.17,0.14,0.1684422140803154
MA,Hampshire,2.56,0.31,0.17,0.13,0.18228124718870775
MA,Middlesex,1.87,0.31,0.26,0.22,0.26042310243698585
MA,Nantucket,1.87,0.31,0.18,0.14,0.18669308429747283
MA,Norfolk,1.77,0.28,0.2,0.17,0.20587638925746468
MA,Plymouth,1.77,0.31,0.23,0.2,0.23566750164187017
MA,Suffolk,2.56,0.31,0.17,0.13,0.18228124718870775
MA,Worcester,1.0,0.27,0.24,0.2,0.23307638294041572
MD,Allegany,0.93,0.23,0.17,0.13,0.16521873852250385
MD,Anne Arundel,0.87,0.13,0.1,0.09,0.10391435632316409
MD,Baltimore,0.87,0.13,0.1,0.09,0.10391435632316409
MD,Baltimore City,0.87,0.13,0.1,0.09,0.10391435632316409
MD,Calvert,0.87,0.13,0.1,0.09,0.10391435632316409
MD,Caroline,0.93,0.36,0.25,0.17,0.23387450528099835
MD,Carroll,0.87,0.13,0.1,0.09,0.10391435632316409
MD,Cecil,0.93,0.36,0.25,0.17,0.23387450528099835
MD,Charles,0.93,0.23,0.17,0.13,0.16521873852250385
MD,Dorchester,0.93,0.36,0.25,0.17,0.23387450528099835
MD,Frederick,0.87,0.23,0.12,0.08,0.11871970195411914
MD,Garrett,0.93,0.23,0.17,0.13,0.16521873852250385
MD,Harford,0.88,0.31,0.18,0.13,0.17621034492367027
MD,Howard,0.87,0.13,0.1,0.09,0.10391435632316409
MD,Kent,0.93,0.36,0.25,0.17,0.23387450528099835
MD,Montgomery,1.01,0.14,0.1,0.1,0.10919273178248459
MD,Prince Georges,1.01,0.14,0.1,0.1,0.10919273178248459
MD,Queen Annes,0.93,0.36,0.25,0.17,0.23387450528099835
MD,Somerset,0.93,0.36,0.24,0.17,0.22824770107274261
MD,St Marys,0.93,0.23,0.17,0.13,0.16521873852250385
MD,Talbot,0.97,0.23,0.24,0.17,0.21924267703782027
MD,Washington,1.11,0.19,0.16,0.13,0.15798878589836443
MD,Wicomico,0.93,0.36,0.25,0.17,0.23387450528099835
MD,Worcester,0.93,0.24,0.24,0.17,0.21967827874439028
ME,Androscoggin,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Aroostook,2.27,0.31,0.24,0.18,0.2375968699916678
ME,Cumberland,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Franklin,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Hancock,2.48,0.29,0.2,0.12,0.19358694105798077
ME,Kennebec,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Knox,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Lincoln,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Oxford,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Penobscot,2.48,0.29,0.2,0.12,0.19358694105798077
ME,Piscataquis,2.48,0.29,0.2,0.12,0.19358694105798077
ME,Sagadahoc,1.37,0.19,0.11,0.08,0.1137178838963213
ME,Somerset,1.16,0.21,0.16,0.13,0.1597651689790807
ME,Waldo,2.48,0.29,0.2,0.12,0.19358694105798077
ME,Washington,3.59,0.39,0.28,0.16,0.2678291940113845
ME,York,1.37,0.19,0.11,0.08,0.1137178838963213
MI,Alcona,1.0,0.16,0.07,0.05,0.07572368671132765
MI,Alger,0.98,0.19,0.15,0.13,0.15145680202253242
MI,Allegan,0.98,0.19,0.15,0.12,0.14786735396334905
MI,Alpena,1.0,0.2,0.15,0.06,0.12718404254600774
MI,Antrim,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Arenac,1.0,0.16,0.07,0.04,0.07213423865214426
MI,Baraga,0.92,0.21,0.19,0.17,0.1893322729158253
MI,Barry,1.51,0.23,0.18,0.15,0.1820629327506204
MI,Bay,1.0,0.19,0.13,0.1,0.1295741078388671
MI,Benzie,1.0,0.16,0.07,0.04,0.07213423865214426
MI,Berrien,0.91,0.14,0.24,0.16,0.20880838700118354
MI,Branch,0.96,0.22,0.19,0.16,0.18673546020479728
MI,Calhoun,0.92,0.17,0.11,0.09,0.11274578066686147
MI,Cass,0.9,0.14,0.2,0.15,0.18264209290377903
MI,Charlevoix,1.48,0.21,0.18,0.16,0.18401525613948388
MI,Cheboygan,2.02,0.23,0.15,0.06,0.13642857705830952
MI,Chippewa,1.0,0.2,0.15,0.11,0.14513128284192467
MI,Clare,1.51,0.23,0.18,0.15,0.1820629327506204
MI,Clinton,1.0,0.2,0.12,0.1,0.1246614221579741
MI,Crawford,2.02,0.23,0.15,0.11,0.1543758173542265
MI,Delta,0.96,0.2,0.18,0.16,0.17968041894181616
