state,county,p1_lcoc,p2_lcoc,p3_lcoc,p4_lcoc,comb_lcoc
ND,Bowman,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Burke,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Burleigh,1.57,0.21,0.16,0.13,0.16261996639220583
ND,Cass,1.72,0.28,0.21,0.18,0.21474449549891295
ND,Cavalier,2.52,0.34,0.3,0.2,0.2824196770716114
ND,Dickey,1.72,0.24,0.18,0.14,0.18064981652796136
ND,Divide,1.65,0.26,0.21,0.18,0.21282885400780033
ND,Dunn,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Eddy,2.64,0.31,0.22,0.15,0.2181511979899386
ND,Emmons,1.6,0.22,0.18,0.14,0.17838602901085787
ND,Foster,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Golden Valley,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Grand Forks,1.67,0.28,0.2,0.18,0.20876954526466635
ND,Grant,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Griggs,2.64,0.31,0.22,0.15,0.2181511979899386
ND,Hettinger,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Kidder,1.57,0.21,0.16,0.13,0.16261996639220583
ND,LaMoure,1.75,0.25,0.21,0.16,0.2056321314140526
ND,Logan,1.57,0.21,0.16,0.13,0.16261996639220583
ND,McHenry,1.62,0.24,0.17,0.14,0.17432672026772392
ND,McIntosh,1.65,0.23,0.18,0.15,0.18303774162339484
ND,McKenzie,1.61,0.24,0.19,0.15,0.1891001475382206
ND,McLean,1.64,0.24,0.19,0.16,0.1928984832129985
ND,Mercer,1.67,0.26,0.2,0.17,0.20375186015075755
ND,Morton,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Mountrail,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Nelson,1.62,0.23,0.18,0.15,0.18282885400780033
ND,Oliver,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Pembina,1.63,0.22,0.17,0.13,0.16937866435901328
ND,Pierce,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Ramsey,2.52,0.34,0.3,0.2,0.2824196770716114
ND,Ransom,1.75,0.25,0.21,0.16,0.2056321314140526
ND,Renville,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Richland,1.75,0.25,0.21,0.16,0.2056321314140526
ND,Rolette,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Sargent,1.72,0.24,0.18,0.14,0.18064981652796136
ND,Sheridan,1.61,0.21,0.17,0.13,0.16852528742125425
ND,Sioux,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Slope,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Stark,1.64,0.24,0.18,0.15,0.18368223094555938
ND,Steele,2.64,0.31,0.22,0.15,0.2181511979899386
ND,Stutsman,1.66,0.22,0.17,0.13,0.16958755197460781
ND,Towner,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Traill,1.69,0.27,0.2,0.18,0.2081946851477
ND,Walsh,1.72,0.28,0.23,0.2,0.23317700003379122
ND,Ward,1.62,0.24,0.17,0.14,0.17432672026772392
ND,Wells,1.57,0.18,0.14,0.1,0.13845565821605607
ND,Williams,1.63,0.25,0.2,0.16,0.19916977674341876
NE,Adams,2.39,0.32,0.25,0.18,0.24477334318966432
NE,Antelope,1.69,0.28,0.21,0.17,0.21094615982413503
NE,Arthur,1.76,0.28,0.25,0.21,0.24829857333027877
NE,Banner,1.72,0.27,0.22,0.19,0.22324662923898939
NE,Blaine,1.66,0.27,0.22,0.18,0.21923940594861696
NE,Boone,1.69,0.29,0.21,0.17,0.21166027835149773
NE,Box Butte,1.7,0.28,0.24,0.2,0.2386645458316506
NE,Boyd,1.75,0.3,0.24,0.2,0.24044092891236685
NE,Brown,1.7,0.28,0.23,0.19,0.22944829356421148
NE,Buffalo,1.7,0.28,0.26,0.19,0.24632870618897867
NE,Burt,1.68,0.28,0.23,0.19,0.22930903515381512
NE,Butler,1.69,0.28,0.21,0.17,0.21094615982413503
NE,Cass,1.7,0.28,0.26,0.21,0.2535076023073455
NE,Cedar,1.7,0.28,0.26,0.21,0.2535076023073455
NE,Chase,1.85,0.28,0.22,0.18,0.22127647937474493
NE,Cherry,1.7,0.27,0.24,0.2,0.2379504273042879
NE,Cheyenne,1.7,0.27,0.26,0.2,0.24920403572079936
NE,Clay,2.39,0.32,0.25,0.18,0.24477334318966432
NE,Colfax,1.68,0.26,0.22,0.18,0.21866454583165057
NE,Cuming,1.7,0.27,0.22,0.19,0.22310737082859303
NE,Custer,1.69,0.27,0.22,0.18,0.21944829356421147
NE,Dakota,1.72,0.3,0.24,0.2,0.24023204129677234
NE,Dawes,1.67,0.28,0.25,0.21,0.24767191048349518
NE,Dawson,1.69,0.28,0.24,0.18,0.23141602050808563
NE,Deuel,1.7,0.27,0.26,0.21,0.2527934837799828
NE,Dixon,1.67,0.27,0.25,0.17,0.23259999971939893
NE,Dodge,1.68,0.26,0.22,0.17,0.2150750977724672
NE,Douglas,1.7,0.28,0.23,0.18,0.2258588455050281
NE,Dundy,2.18,0.31,0.27,0.2,0.26102951588801826
NE,Fillmore,1.68,0.26,0.23,0.18,0.22429135003990636
NE,Franklin,3.13,0.39,0.32,0.22,0.3086701557603918
NE,Frontier,1.69,0.27,0.22,0.18,0.21944829356421147
NE,Furnas,1.71,0.29,0.23,0.18,0.22664259323758895
NE,Gage,1.72,0.29,0.2,0.16,0.2026529136996531
NE,Garden,1.75,0.28,0.26,0.21,0.25385574833333635
NE,Garfield,2.64,0.34,0.26,0.19,0.25715856264178316
NE,Gosper,1.69,0.27,0.22,0.19,0.22303774162339488
NE,Grant,1.72,0.28,0.23,0.19,0.2295875519746078
NE,Greeley,2.34,0.29,0.22,0.16,0.21822353283845136
NE,Hall,1.7,0.28,0.26,0.19,0.24632870618897867
NE,Hamilton,1.71,0.28,0.24,0.18,0.231555278918482
NE,Harlan,1.72,0.29,0.22,0.19,0.22467486629371478
NE,Hayes,1.98,0.29,0.21,0.18,0.21726897336142814
NE,Hitchcock,1.69,0.27,0.21,0.17,0.21023204129677234
NE,Holt,1.69,0.28,0.22,0.18,0.22016241209157417
NE,Hooker,1.71,0.28,0.22,0.18,0.22030167050197053
NE,Howard,1.7,0.28,0.24,0.19,0.2350750977724672
NE,Jefferson,3.44,0.4,0.29,0.18,0.28030457478739707
NE,Johnson,1.6,0.25,0.2,0.16,0.19896088912782425
NE,Kearney,1.72,0.3,0.23,0.19,0.2310157890293332
NE,Keith,1.75,0.28,0.26,0.21,0.25385574833333635
NE,Keya Paha,1.71,0.28,0.23,0.19,0.22951792276940966
NE,Kimball,1.71,0.25,0.19,0.16,0.1941000061767484
NE,Knox,1.63,0.25,0.22,0.18,0.217602281278297
NE,Lancaster,2.37,0.31,0.26,0.19,0.2531362185193444
NE,Lincoln,1.69,0.27,0.22,0.18,0.21944829356421147
NE,Logan,1.66,0.27,0.22,0.18,0.21923940594861696
NE,Loup,1.69,0.27,0.22,0.19,0.22303774162339488
NE,Madison,1.69,0.27,0.21,0.17,0.21023204129677234
NE,McPherson,1.72,0.28,0.23,0.19,0.2295875519746078
NE,Merrick,1.7,0.28,0.21,0.16,0.2074263409701498
NE,Morrill,1.7,0.27,0.24,0.2,0.2379504273042879
NE,Nance,2.37,0.32,0.25,0.17,0.24104463672008458
NE,Nemaha,1.64,0.25,0.26,0.17,0.23658967925733476
NE,Nuckolls,1.66,0.26,0.19,0.16,0.19446597867812024
NE,Otoe,1.68,0.27,0.26,0.17,0.23829643313285284
NE,Pawnee,1.7,0.28,0.26,0.21,0.2535076023073455
NE,Perkins,1.7,0.28,0.26,0.19,0.24632870618897867
NE,Phelps,2.4,0.33,0.26,0.19,0.25477334318966427
NE,Pierce,1.69,0.28,0.21,0.17,0.21094615982413503
NE,Platte,1.69,0.29,0.21,0.17,0.21166027835149773
NE,Polk,2.78,0.36,0.31,0.2,0.2912850776697451
NE,Red Willow,1.7,0.28,0.22,0.18,0.22023204129677232
NE,Richardson,1.64,0.25,0.2,0.16,0.19923940594861694
NE,Rock,1.7,0.28,0.24,0.2,0.2386645458316506
NE,Saline,1.74,0.28,0.21,0.16,0.2077048577909425
NE,Sarpy,1.7,0.28,0.23,0.18,0.2258588455050281
NE,Saunders,1.69,0.26,0.22,0.16,0.21155527891848197
NE,Scotts Bluff,1.7,0.28,0.23,0.19,0.22944829356421148
NE,Seward,2.57,0.34,0.28,0.2,0.2715142146810908
NE,Sheridan,1.74,0.29,0.25,0.21,0.2488734334472451
NE,Sherman,1.68,0.27,0.24,0.2,0.23781116889389153
NE,Sioux,1.7,0.28,0.23,0.2,0.23303774162339486
NE,Stanton,1.69,0.27,0.21,0.18,0.21382148935595574
NE,Thayer,1.67,0.26,0.2,0.17,0.20375186015075755
NE,Thomas,1.66,0.27,0.22,0.18,0.21923940594861696
NE,Thurston,1.7,0.28,0.23,0.19,0.22944829356421148
NE,Valley,1.7,0.27,0.21,0.17,0.21030167050197052
NE,Washington,1.71,0.28,0.22,0.19,0.2238911185611539
NE,Wayne,1.69,0.27,0.26,0.19,0.2455449584564178
NE,Webster,1.7,0.26,0.24,0.17,0.22646796459937504
NE,Wheeler,2.37,0.32,0.24,0.17,0.23541783251182885
NE,York,1.69,0.28,0.24,0.18,0.23141602050808563
NH,Belknap,1.81,0.38,0.27,0.23,0.27422040916477486
NH,Carroll,1.81,0.38,0.27,0.23,0.27422040916477486
NH,Cheshire,2.56,0.38,0.29,0.24,0.29428565603033274
NH,Coos,2.56,0.38,0.29,0.24,0.29428565603033274
NH,Grafton,2.35,0.37,0.28,0.24,0.2864825199855527
NH,Hillsborough,3.31,0.38,0.27,0.24,0.2882542380036843
NH,Merrimack,1.81,0.38,0.27,0.23,0.27422040916477486
NH,Rockingham,1.81,0.38,0.27,0.23,0.27422040916477486
NH,Strafford,2.56,0.38,0.29,0.24,0.29428565603033274
NH,Sullivan,2.56,0.38,0.29,0.24,0.29428565603033274
NJ,Atlantic,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Bergen,2.01,0.24,0.18,0.16,0.18984795959707518
NJ,Burlington,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Camden,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Cape May,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Cumberland,1.93,0.32,0.26,0.19,0.25078665201798744
NJ,Essex,2.2,0.25,0.19,0.13,0.18674349305390875
NJ,Gloucester,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Hudson,2.14,0.28,0.22,0.16,0.2161168302071252
NJ,Hunterdon,2.2,0.25,0.19,0.13,0.18674349305390875
NJ,Mercer,2.2,0.25,0.19,0.13,0.18674349305390875
NJ,Middlesex,2.2,0.51,0.44,0.34,0.42135908921458354
NJ,Monmouth,2.2,0.25,0.19,0.13,0.18674349305390875
NJ,Morris,1.76,0.35,0.29,0.26,0.29375186015075755
NJ,Ocean,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Passaic,2.01,0.25,0.19,0.19,0.2069572265102438
NJ,Salem,2.14,0.31,0.25,0.16,0.2351395984139805
NJ,Somerset,2.2,0.25,0.19,0.13,0.18674349305390875
NJ,Sussex,2.1,0.25,0.19,0.13,0.186047201001927
NJ,Union,2.2,0.25,0.19,0.13,0.18674349305390875
NJ,Warren,2.2,0.25,0.19,0.13,0.18674349305390875
NM,Bernalillo,1.67,0.28,0.28,0.19,0.2573734269898956
NM,Catron,1.66,0.27,0.23,0.17,0.22127676209768932
NM,Chaves,2.47,0.33,0.22,0.17,0.22557463467466182
NM,Cibola,1.67,0.27,0.25,0.19,0.2397788958377657
NM,Colfax,1.7,0.28,0.23,0.2,0.23303774162339486
NM,Curry,2.42,0.3,0.21,0.15,0.21027843273996033
NM,De Baca,2.24,0.32,0.24,0.18,0.23810210090343598
NM,Dona Ana,1.7,0.28,0.29,0.22,0.2739774629912961
NM,Eddy,1.93,0.3,0.22,0.17,0.21967230201187232
NM,Grant,1.66,0.28,0.21,0.17,0.2107372722085405
NM,Guadalupe,2.84,0.4,0.28,0.19,0.27408946632643433
NM,Harding,1.69,0.27,0.22,0.18,0.21944829356421147
NM,Hidalgo,1.66,0.28,0.21,0.17,0.2107372722085405
NM,Lea,2.11,0.29,0.21,0.17,0.21458470496982102
NM,Lincoln,2.25,0.34,0.28,0.19,0.26569663205556593
NM,Los Alamos,1.66,0.27,0.22,0.19,0.22282885400780034
NM,Luna,1.66,0.28,0.24,0.2,0.23838602901085792
NM,McKinley,1.67,0.3,0.33,0.23,0.3012934773226333
NM,Mora,2.85,0.39,0.31,0.23,0.3046831818657706
NM,Otero,1.67,0.28,0.26,0.23,0.2604776108101177
NM,Quay,1.69,0.27,0.21,0.16,0.20664259323758893
NM,Rio Arriba,1.73,0.29,0.33,0.23,0.3009971340264596
NM,Roosevelt,2.42,0.3,0.21,0.15,0.21027843273996033
NM,San Juan,1.84,0.31,0.27,0.22,0.26584101902964713
NM,San Miguel,1.73,0.28,0.26,0.19,0.24653759380457319
NM,Sandoval,2.25,0.34,0.3,0.21,0.28412913659044414
NM,Santa Fe,3.2,0.42,0.33,0.23,0.3205161680463062
NM,Sierra,1.68,0.29,0.27,0.23,0.26688816275093435
NM,Socorro,2.25,0.33,0.25,0.18,0.24451265284425255
NM,Taos,1.7,0.27,0.4,0.25,0.34592653493229664
NM,Torrance,2.25,0.34,0.28,0.19,0.26569663205556593
NM,Union,1.69,0.28,0.23,0.19,0.2293786643590133
NM,Valencia,1.67,0.28,0.28,0.19,0.2573734269898956
NV,Carson City,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Churchill,1.7,0.32,0.26,0.19,0.24918518029842945
NV,Clark,1.79,0.29,0.23,0.19,0.23078907493835774
NV,Douglas,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Elko,1.62,0.24,0.2,0.16,0.1983860290108579
NV,Esmeralda,1.71,0.29,0.24,0.18,0.23226939744584468
NV,Eureka,1.62,0.24,0.22,0.17,0.21322908548655278
NV,Humboldt,1.53,0.24,0.23,0.17,0.21822922684802495
NV,Lander,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Lincoln,1.66,0.29,0.24,0.18,0.2319212514198538
NV,Lyon,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Mineral,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Nye,1.67,0.26,0.22,0.17,0.21500546856726904
NV,Pershing,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Storey,1.66,0.27,0.25,0.17,0.23253037051420078
NV,Washoe,1.98,0.35,0.27,0.2,0.26249340589350556
NV,White Pine,1.62,0.24,0.19,0.15,0.18916977674341875
NY,Albany,1.64,0.25,0.21,0.16,0.20486621015687267
NY,Allegany,1.6,0.22,0.21,0.13,0.1916769935764417
NY,Bronx,2.79,0.3,0.22,0.14,0.21489206948136508
NY,Broome,1.57,0.21,0.16,0.12,0.15903051833302242
NY,Cattaraugus,1.58,0.24,0.16,0.12,0.1612425031203087
NY,Cayuga,2.81,0.3,0.21,0.12,0.20222562756513893
NY,Chautauqua,1.59,0.22,0.18,0.12,0.17113750368729294
NY,Chemung,2.2,0.27,0.19,0.12,0.18458228204945076
NY,Chenango,2.07,0.25,0.16,0.12,0.1653684527023819
NY,Clinton,2.16,0.24,0.13,0.1,0.14122168827866877
NY,Columbia,2.27,0.3,0.25,0.16,0.23533065955419405
NY,Cortland,2.17,0.25,0.15,0.12,0.16043794054610788
NY,Delaware,2.69,0.32,0.27,0.16,0.25093693164375425
NY,Dutchess,2.27,0.3,0.25,0.16,0.23533065955419405
NY,Erie,1.56,0.21,0.17,0.12,0.16458769333607998
NY,Essex,2.18,0.25,0.15,0.11,0.15691812169212266
NY,Franklin,2.19,0.26,0.18,0.13,0.18176117816781756
NY,Fulton,2.23,0.28,0.21,0.13,0.20034834466810286
NY,Genesee,6.42,0.66,0.24,0.14,0.27712934636987074
NY,Greene,2.27,0.3,0.25,0.16,0.23533065955419405
NY,Hamilton,2.81,0.3,0.21,0.12,0.20222562756513893
NY,Herkimer,2.07,0.22,0.17,0.11,0.16526345326936615
NY,Jefferson,1.54,0.19,0.14,0.11,0.14255033718700766
NY,Kings,2.79,0.3,0.22,0.14,0.21489206948136508
NY,Lewis,2.18,0.25,0.16,0.12,0.16613437395956182
NY,Livingston,2.21,0.26,0.26,0.14,0.23050431830344317
NY,Madison,2.81,0.3,0.26,0.18,0.251896336961518
NY,Monroe,1.6,0.22,0.19,0.14,0.18401283321911363
NY,Montgomery,2.23,0.28,0.21,0.13,0.20034834466810286
NY,Nassau,1.65,0.35,0.25,0.21,0.2525314817646377
NY,New York,2.79,0.3,0.22,0.14,0.21489206948136508
NY,Niagara,2.81,0.3,0.21,0.12,0.20222562756513893
NY,Oneida,2.23,0.28,0.22,0.15,0.21315404499472537
NY,Onondaga,2.18,0.25,0.16,0.12,0.16613437395956182
NY,Ontario,2.21,0.26,0.26,0.14,0.23050431830344317
NY,Orange,2.24,0.3,0.26,0.2,0.25510636838358886
NY,Orleans,2.17,0.24,0.14,0.11,0.15050756975130608
NY,Oswego,2.23,0.28,0.21,0.13,0.20034834466810286
NY,Otsego,2.69,0.32,0.27,0.16,0.25093693164375425
NY,Putnam,2.27,0.3,0.25,0.16,0.23533065955419405
NY,Queens,2.79,0.36,0.24,0.18,0.24478818129878632
NY,Rensselaer,2.81,0.3,0.21,0.12,0.20222562756513893
NY,Richmond,2.79,0.3,0.22,0.14,0.21489206948136508
NY,Rockland,2.24,0.37,0.28,0.27,0.296484942905923
NY,Saratoga,2.81,0.3,0.21,0.12,0.20222562756513893
NY,Schenectady,2.23,0.28,0.21,0.13,0.20034834466810286
NY,Schoharie,2.58,0.3,0.24,0.16,0.2318623607070817
NY,Schuyler,1.73,0.25,0.18,0.12,0.17425466814215546
NY,Seneca,2.81,0.3,0.21,0.12,0.20222562756513893
NY,St Lawrence,2.45,0.27,0.2,0.13,0.19553926444684422
NY,Steuben,1.73,0.25,0.18,0.12,0.17425466814215546
NY,Suffolk,2.42,0.42,0.28,0.23,0.28695106899957
NY,Sullivan,2.52,0.34,0.28,0.2,0.27116606865509996
NY,Tioga,2.2,0.27,0.19,0.12,0.18458228204945076
NY,Tompkins,2.18,0.25,0.16,0.12,0.16613437395956182
NY,Ulster,2.27,0.3,0.25,0.16,0.23533065955419405
NY,Warren,2.23,0.28,0.21,0.13,0.20034834466810286
NY,Washington,2.81,0.3,0.21,0.12,0.20222562756513893
NY,Wayne,2.21,0.26,0.26,0.14,0.23050431830344317
NY,Westchester,2.8,0.3,0.22,0.13,0.2113722506273799
NY,Wyoming,1.56,0.21,0.17,0.13,0.16817714139526338
NY,Yates,2.18,0.25,0.16,0.12,0.16613437395956182
OH,Adams,1.69,0.19,0.17,0.11,0.16047518788974746
OH,Allen,1.69,0.26,0.21,0.17,0.20951792276940964
OH,Ashland,1.77,0.24,0.23,0.16,0.21631087971359772
OH,Ashtabula,1.69,0.24,0.18,0.13,0.17685148085318347
OH,Athens,1.63,0.2,0.18,0.12,0.16998778345336021
OH,Auglaize,1.68,0.26,0.22,0.17,0.2150750977724672
OH,Belmont,1.69,0.19,0.22,0.17,0.2101458972861265
OH,Brown,2.03,0.26,0.18,0.12,0.17705766282546337
OH,Butler,2.04,0.29,0.21,0.14,0.20332895635588363
OH,Carroll,1.64,0.19,0.18,0.12,0.1693432941311957
OH,Champaign,3.42,0.39,0.19,0.14,0.20882536353034709
OH,Clark,2.37,0.26,0.17,0.1,0.16661935547557877
OH,Clermont,1.68,0.24,0.18,0.13,0.17678185164798527
OH,Clinton,2.57,0.32,0.17,0.1,0.17229665074371842
OH,Columbiana,1.69,0.19,0.18,0.12,0.16969144015718657
OH,Coshocton,1.71,0.24,0.18,0.12,0.1734012912043964
OH,Crawford,1.68,0.21,0.17,0.12,0.16542324379845808
OH,Cuyahoga,2.48,0.29,0.2,0.13,0.19717638911716417
OH,Darke,1.69,0.28,0.21,0.17,0.21094615982413503
OH,Defiance,1.69,0.26,0.2,0.15,0.19671222244278713
OH,Delaware,1.69,0.24,0.18,0.12,0.17326203279400007
OH,Erie,1.69,0.29,0.28,0.2,0.26181625198683806
OH,Fairfield,1.69,0.19,0.17,0.11,0.16047518788974746
OH,Fayette,1.69,0.19,0.17,0.11,0.16047518788974746
OH,Franklin,1.85,0.24,0.2,0.14,0.1928086046120491
OH,Fulton,2.31,0.32,0.29,0.2,0.27390242249946867
OH,Gallia,1.69,0.19,0.18,0.12,0.16969144015718657
OH,Geauga,1.69,0.24,0.18,0.13,0.17685148085318347
OH,Greene,3.79,0.38,0.16,0.1,0.17944932073381606
OH,Guernsey,1.69,0.2,0.18,0.12,0.17040555868454926
OH,Hamilton,2.04,0.26,0.21,0.14,0.20118660077379552
OH,Hancock,1.68,0.23,0.22,0.16,0.2093432941311957
OH,Hardin,1.7,0.26,0.18,0.12,0.17475989905392364
OH,Harrison,1.69,0.19,0.21,0.16,0.20092964501868735
OH,Henry,1.7,0.28,0.25,0.19,0.24070190198072294
OH,Highland,2.03,0.22,0.17,0.1,0.16139548838939008
OH,Hocking,1.64,0.19,0.18,0.12,0.1693432941311957
OH,Holmes,1.69,0.19,0.18,0.12,0.16969144015718657
OH,Huron,1.69,0.29,0.24,0.19,0.23571958709463173
OH,Jackson,1.66,0.22,0.19,0.14,0.18443060845030268
OH,Jefferson,1.64,0.19,0.18,0.12,0.1693432941311957
OH,Knox,1.68,0.23,0.19,0.14,0.1852839853880617
OH,Lake,1.69,0.24,0.18,0.13,0.17685148085318347
OH,Lawrence,1.69,0.19,0.18,0.12,0.16969144015718657
OH,Licking,1.69,0.24,0.19,0.14,0.18606773312062258
OH,Logan,1.92,0.26,0.18,0.12,0.17629174156828345
OH,Lorain,1.74,0.32,0.3,0.22,0.2827392581297953
OH,Lucas,2.67,0.33,0.24,0.17,0.23822082719513676
OH,Madison,1.69,0.24,0.17,0.11,0.16404578052656094
OH,Mahoning,1.69,0.24,0.18,0.13,0.17685148085318347
OH,Marion,1.68,0.23,0.18,0.14,0.17965718117980597
OH,Medina,1.64,0.25,0.18,0.14,0.18080690141373867
OH,Meigs,1.69,0.19,0.18,0.12,0.16969144015718657
OH,Mercer,1.81,0.28,0.23,0.17,0.22303531870302462
OH,Miami,3.24,0.38,0.19,0.17,0.21762626348696745
OH,Monroe,1.66,0.2,0.18,0.12,0.17019667106895475
OH,Montgomery,2.04,0.26,0.19,0.14,0.18993299235728406
OH,Morgan,1.69,0.2,0.18,0.12,0.17040555868454926
OH,Morrow,1.68,0.23,0.18,0.12,0.1724782850614392
OH,Muskingum,1.7,0.22,0.18,0.12,0.17190342494447283
OH,Noble,1.66,0.2,0.18,0.12,0.17019667106895475
OH,Ottawa,1.65,0.28,0.23,0.16,0.21833180336067043
OH,Paulding,1.68,0.22,0.19,0.17,0.1953382110382492
OH,Perry,1.69,0.19,0.21,0.16,0.20092964501868735
OH,Pickaway,2.03,0.22,0.17,0.1,0.16139548838939008
OH,Pike,1.69,0.19,0.17,0.11,0.16047518788974746
OH,Portage,1.69,0.24,0.18,0.13,0.17685148085318347
OH,Preble,1.94,0.28,0.23,0.17,0.22394049837060087
OH,Putnam,2.0,0.3,0.23,0.17,0.22578651065651528
OH,Richland,1.67,0.23,0.19,0.14,0.18521435618286353
OH,Ross,2.03,0.22,0.17,0.1,0.16139548838939008
OH,Sandusky,1.69,0.25,0.19,0.15,0.19037129970716868
OH,Scioto,1.69,0.19,0.17,0.11,0.16047518788974746
OH,Seneca,1.7,0.28,0.2,0.17,0.20538898482107748
OH,Shelby,2.2,0.27,0.21,0.17,0.21378313076187921
OH,Stark,1.61,0.22,0.18,0.14,0.17845565821605605
OH,Summit,1.64,0.25,0.19,0.14,0.1864337056219944
OH,Trumbull,1.63,0.27,0.23,0.19,0.22824677060046156
OH,Tuscarawas,1.64,0.23,0.18,0.13,0.1757892162998299
OH,Union,1.68,0.26,0.18,0.12,0.17462064064352728
OH,Van Wert,1.69,0.26,0.18,0.15,0.18545861402627564
OH,Vinton,1.64,0.19,0.18,0.12,0.1693432941311957
OH,Warren,2.38,0.34,0.17,0.1,0.17240193289967853
OH,Washington,1.66,0.2,0.16,0.12,0.1589430626524433
OH,Wayne,1.61,0.19,0.18,0.12,0.1691344065156012
OH,Williams,1.91,0.27,0.26,0.2,0.25066624902996104
OH,Wood,1.73,0.28,0.23,0.18,0.22606773312062262
OH,Wyandot,1.68,0.21,0.17,0.12,0.16542324379845808
OK,Adair,1.65,0.24,0.21,0.16,0.20422172083470816
OK,Alfalfa,1.67,0.26,0.21,0.16,0.20578921629982988
OK,Atoka,1.66,0.23,0.19,0.09,0.16719748668174841
OK,Beaver,1.68,0.25,0.2,0.16,0.19951792276940963
OK,Beckham,1.69,0.25,0.19,0.15,0.19037129970716868
OK,Blaine,1.69,0.26,0.2,0.17,0.2038911185611539
OK,Bryan,1.66,0.23,0.19,0.09,0.16719748668174841
OK,Caddo,1.69,0.25,0.2,0.17,0.20317700003379122
OK,Canadian,1.68,0.26,0.21,0.17,0.20944829356421146
OK,Carter,1.94,0.27,0.2,0.17,0.20634596721847095
OK,Cherokee,1.68,0.25,0.21,0.17,0.20873417503684877
OK,Choctaw,1.66,0.23,0.19,0.09,0.16719748668174841
OK,Cimarron,1.69,0.27,0.22,0.18,0.21944829356421147
OK,Cleveland,1.67,0.26,0.22,0.18,0.21859491662645242
OK,Coal,1.68,0.24,0.19,0.14,0.1859981039154244
OK,Comanche,1.69,0.25,0.19,0.14,0.18678185164798528
OK,Cotton,1.69,0.25,0.2,0.17,0.20317700003379122
OK,Craig,1.77,0.27,0.2,0.14,0.1943939265525518
OK,Creek,1.67,0.25,0.18,0.13,0.1774263409701498
OK,Custer,1.69,0.25,0.19,0.14,0.18678185164798528
OK,Delaware,1.69,0.26,0.2,0.15,0.19671222244278713
OK,Dewey,1.68,0.25,0.2,0.15,0.19592847471022626
OK,Ellis,1.68,0.25,0.21,0.17,0.20873417503684877
OK,Garfield,1.68,0.26,0.2,0.13,0.18946369711922217
OK,Garvin,1.68,0.27,0.22,0.18,0.21937866435901332
OK,Grady,1.69,0.25,0.2,0.16,0.1995875519746078
OK,Grant,1.67,0.25,0.17,0.13,0.17179953676189408
OK,Greer,1.69,0.25,0.19,0.15,0.19037129970716868
OK,Harmon,1.69,0.25,0.19,0.15,0.19037129970716868
OK,Harper,1.68,0.25,0.21,0.17,0.20873417503684877
OK,Haskell,1.68,0.25,0.21,0.17,0.20873417503684877
OK,Hughes,1.68,0.25,0.19,0.14,0.18671222244278712
OK,Jackson,1.65,0.25,0.2,0.15,0.19571958709463175
OK,Jefferson,1.69,0.25,0.2,0.17,0.20317700003379122
OK,Johnston,1.69,0.25,0.2,0.16,0.1995875519746078
OK,Kay,1.68,0.26,0.2,0.16,0.20023204129677233
OK,Kingfisher,1.68,0.25,0.2,0.15,0.19592847471022626
OK,Kiowa,2.25,0.3,0.19,0.13,0.1906622317167131
OK,Latimer,1.68,0.25,0.2,0.16,0.19951792276940963
OK,Le Flore,1.67,0.24,0.2,0.16,0.19873417503684876
OK,Lincoln,1.66,0.25,0.2,0.15,0.1957892162998299
OK,Logan,1.68,0.26,0.21,0.17,0.20944829356421146
OK,Love,2.18,0.3,0.24,0.18,0.23625608861752156
OK,Major,1.67,0.26,0.2,0.13,0.18939406791402397
OK,Marshall,2.18,0.3,0.24,0.18,0.23625608861752156
OK,Mayes,1.69,0.24,0.2,0.16,0.1988734334472451
OK,McClain,1.69,0.25,0.19,0.14,0.18678185164798528
OK,McCurtain,2.03,0.27,0.21,0.15,0.20542053815514347
OK,McIntosh,1.68,0.25,0.19,0.14,0.18671222244278712
OK,Murray,1.68,0.25,0.21,0.17,0.20873417503684877
