state,county,p4_lvl_cost_per_kwh
AR,Faulkner,0.0593197078554008
AR,Franklin,0.0752212101472325
AR,Fulton,0.0915152300784681
AR,Garland,0.0752212101472325
AR,Grant,0.0678227066150026
AR,Greene,0.08125553420958535
AR,Hempstead,0.0799333073877354
AR,Hot Spring,0.0858498647004341
AR,Howard,0.0799333073877354
AR,Independence,0.08190323985193695
AR,Izard,0.0915152300784681
AR,Jackson,0.0829876270098159
AR,Jefferson,0.0678227066150026
AR,Johnson,0.0800730268624444
AR,Lafayette,0.0799333073877354
AR,Lawrence,0.08616704138626305
AR,Lee,0.0744667099660854
AR,Lincoln,0.0678227066150026
AR,Little River,0.0799333073877354
AR,Logan,0.0750562552265591
AR,Lonoke,0.0752212101472325
AR,Madison,0.0750562552265591
AR,Marion,0.07541746896693445
AR,Miller,0.0799333073877354
AR,Mississippi,0.07228764101405034
AR,Monroe,0.0744667099660854
AR,Montgomery,0.080166794707747
AR,Nevada,0.0858498647004341
AR,Newton,0.0738517230426637
AR,Ouachita,0.0758214424955954
AR,Perry,0.0752212101472325
AR,Phillips,0.0744667099660854
AR,Pike,0.08289158604408475
AR,Poinsett,0.08190323985193695
AR,Polk,0.07720851605139764
AR,Pope,0.0738517230426637
AR,Prairie,0.0744667099660854
AR,Pulaski,0.1029832251480439
AR,Randolph,0.08125553420958535
AR,Saline,0.0710393786585913
AR,Scott,0.0750562552265591
AR,Searcy,0.0593197078554008
AR,Sebastian,0.0800730268624444
AR,Sevier,0.07720851605139764
AR,Sharp,0.0816922157251127
AR,St Francis,0.0744667099660854
AR,Stone,0.07541746896693445
AR,Union,0.0752212101472325
AR,Van Buren,0.0593197078554008
AR,Washington,0.0751387326868958
AR,White,0.0829876270098159
AR,Woodruff,0.0744667099660854
AR,Yell,0.0750562552265591
AZ,Apache,0.0988208760514123
AZ,Cochise,0.0991331549744175
AZ,Coconino,0.0675303337005956
AZ,Gila,0.07612853884204285
AZ,Graham,0.09567257150594435
AZ,Greenlee,0.07022882567082431
AZ,La Paz,0.0732980003245489
AZ,Maricopa,0.082144304109236
AZ,Mohave,0.094404988516268
AZ,Navajo,0.0988208760514123
AZ,Pima,0.09473884354259425
AZ,Pinal,0.09473884354259425
AZ,Santa Cruz,0.0989770155129149
AZ,Yavapai,0.08236032580860185
AZ,Yuma,0.1008968972929252
CA,Alameda,0.2442675983632865
CA,Alpine,0.2442675983632865
CA,Amador,0.2442675983632865
CA,Butte,0.1704397374466708
CA,Calaveras,0.2442675983632865
CA,Colusa,0.2442675983632865
CA,Contra Costa,0.2442675983632865
CA,Del Norte,0.0109739699248566
CA,El Dorado,0.2442675983632865
CA,Fresno,0.20155642283041136
CA,Glenn,0.2442675983632865
CA,Humboldt,0.2442675983632865
CA,Imperial,0.1588452472975362
CA,Inyo,0.13003896956996946
CA,Kern,0.20155642283041136
CA,Kings,0.20155642283041136
CA,Lake,0.2442675983632865
CA,Lassen,0.19231915678948508
CA,Los Angeles,0.1407815442443686
CA,Madera,0.20155642283041136
CA,Marin,0.2442675983632865
CA,Mariposa,0.2442675983632865
CA,Mendocino,0.2442675983632865
CA,Merced,0.19010136667443894
CA,Modoc,0.12762078414407155
CA,Mono,0.13003896956996946
CA,Monterey,0.2442675983632865
CA,Napa,0.2442675983632865
CA,Nevada,0.2442675983632865
CA,Orange,0.1588452472975362
CA,Placer,0.18056429415236355
CA,Plumas,0.19231915678948508
CA,Riverside,0.1588452472975362
CA,Sacramento,0.18056429415236355
CA,San Benito,0.2442675983632865
CA,San Bernardino,0.1588452472975362
CA,San Diego,0.20155642283041136
CA,San Francisco,0.19861049560747654
CA,San Joaquin,0.2442675983632865
CA,San Luis Obispo,0.2442675983632865
CA,San Mateo,0.2442675983632865
CA,Santa Barbara,0.20155642283041136
CA,Santa Clara,0.17755865458704018
CA,Santa Cruz,0.2442675983632865
CA,Shasta,0.1353234677043146
CA,Sierra,0.19231915678948508
CA,Siskiyou,0.12762078414407155
CA,Solano,0.2442675983632865
CA,Sonoma,0.18390716968926446
CA,Stanislaus,0.2442675983632865
CA,Sutter,0.2442675983632865
CA,Tehama,0.2442675983632865
CA,Trinity,0.1472337991816432
CA,Tulare,0.20155642283041136
CA,Tuolumne,0.1588452472975362
CA,Ventura,0.1588452472975362
CA,Yolo,0.2442675983632865
CA,Yuba,0.2442675983632865
CO,Adams,0.0988029072442035
CO,Alamosa,0.10894281775927755
CO,Arapahoe,0.0988029072442035
CO,Archuleta,0.09543708193225585
CO,Baca,0.1132233159474037
CO,Bent,0.124653323068465
CO,Boulder,0.09656137870348419
CO,Broomfield,0.0988029072442035
CO,Chaffee,0.1315583725256224
CO,Cheyenne,0.0740713298600555
CO,Clear Creek,0.11518063988491295
CO,Conejos,0.10894281775927755
CO,Costilla,0.10894281775927755
CO,Crowley,0.0988029072442035
CO,Custer,0.12904019179418075
CO,Delta,0.09360267260912
CO,Denver,0.0988029072442035
CO,Dolores,0.104737203940245
CO,Douglas,0.11518063988491295
CO,Eagle,0.0924837000413451
CO,El Paso,0.0988029072442035
CO,Elbert,0.11518063988491295
CO,Fremont,0.1315583725256224
CO,Garfield,0.0942054077084669
CO,Gilpin,0.0988029072442035
CO,Grand,0.0988029072442035
CO,Gunnison,0.09360267260912
CO,Hinsdale,0.10868009645367141
CO,Huerfano,0.0988029072442035
CO,Jackson,0.1028244646260134
CO,Jefferson,0.11518063988491295
CO,Kiowa,0.0926161504971897
CO,Kit Carson,0.0926161504971897
CO,La Plata,0.09543708193225585
CO,Lake,0.12904019179418075
CO,Larimer,0.1028244646260134
CO,Las Animas,0.09434289305654635
CO,Lincoln,0.0926161504971897
CO,Logan,0.09695164210854175
CO,Mesa,0.0988029072442035
CO,Mineral,0.0988029072442035
CO,Moffat,0.09564330364277429
CO,Montezuma,0.10177005559222424
CO,Montrose,0.0988029072442035
CO,Morgan,0.09510037697288
CO,Otero,0.09148706509249854
CO,Ouray,0.0988029072442035
CO,Park,0.11518063988491295
CO,Phillips,0.08510659100896789
CO,Pitkin,0.0988029072442035
CO,Prowers,0.1162054220265208
CO,Pueblo,0.0988029072442035
CO,Rio Blanco,0.09564330364277429
CO,Rio Grande,0.0988029072442035
CO,Routt,0.09564330364277429
CO,Saguache,0.1185572856631393
CO,San Juan,0.11024723483818485
CO,San Miguel,0.104737203940245
CO,Sedgwick,0.0958690652191194
CO,Summit,0.10081368593510845
CO,Teller,0.0988029072442035
CO,Washington,0.0988029072442035
CO,Weld,0.09471011356782244
CO,Yuma,0.1006597264495369
CT,Fairfield,0.1360588859022776
CT,Hartford,0.10008766468351529
CT,Litchfield,0.10008766468351529
CT,Middlesex,0.10008766468351529
CT,New Haven,0.10008766468351529
CT,New London,0.0864710820713592
CT,Tolland,0.10008766468351529
CT,Windham,0.10008766468351529
DC,District of Columbia,0.0617305860815244
DE,Kent,0.12255357336798264
DE,New Castle,0.12471037495725555
DE,Sussex,0.11570976775329875
FL,Alachua,0.1102257051302738
FL,Baker,0.1114501129519905
FL,Bay,0.08708459851763155
FL,Bradford,0.1023763498070118
FL,Brevard,0.1037484696872584
FL,Broward,0.1147328448281793
FL,Calhoun,0.1100439011375892
FL,Charlotte,0.1147328448281793
FL,Citrus,0.09552789331134254
FL,Clay,0.1147328448281793
FL,Collier,0.1147328448281793
FL,Columbia,0.10420035419071044
FL,DeSoto,0.10924065725771885
FL,Dixie,0.0936678635532416
FL,Duval,0.11057804067603774
FL,Escambia,0.0894115717297263
FL,Flagler,0.10420035419071044
FL,Franklin,0.0936678635532416
FL,Gadsden,0.10180389071781945
FL,Gilchrist,0.1096123136296703
FL,Glades,0.0941103043658022
FL,Gulf,0.0936678635532416
FL,Hamilton,0.0936678635532416
FL,Hardee,0.10924065725771885
FL,Hendry,0.0941103043658022
FL,Hernando,0.09552789331134254
FL,Highlands,0.0989293870265303
FL,Hillsborough,0.1037484696872584
FL,Holmes,0.0805013334820215
FL,Indian River,0.10924065725771885
FL,Jackson,0.0983518294525242
FL,Jefferson,0.09185709569343925
FL,Lafayette,0.1096123136296703
FL,Lake,0.0692198960305815
FL,Lee,0.1147328448281793
FL,Leon,0.1030795496670051
FL,Levy,0.09552789331134254
FL,Liberty,0.1054215326166464
FL,Madison,0.09185709569343925
FL,Manatee,0.10924065725771885
FL,Marion,0.0973879230694435
FL,Martin,0.1147328448281793
FL,Miami Dade,0.1155398496676369
FL,Monroe,0.1282309885715652
FL,Nassau,0.1081673810758017
FL,Okaloosa,0.0724927592024262
FL,Okeechobee,0.10442157459699075
FL,Orange,0.10686321106150096
FL,Osceola,0.1037484696872584
FL,Palm Beach,0.1228696248066608
FL,Pasco,0.0973879230694435
FL,Pinellas,0.09955149728657
FL,Polk,0.0936678635532416
FL,Putnam,0.1147328448281793
FL,Santa Rosa,0.0805013334820215
FL,Sarasota,0.10924065725771885
FL,Seminole,0.10420035419071044
FL,St Johns,0.11057804067603774
FL,St Lucie,0.11641713888964436
FL,Sumter,0.09552789331134254
FL,Suwannee,0.10420035419071044
FL,Taylor,0.09185709569343925
FL,Union,0.1147328448281793
FL,Volusia,0.0936678635532416
FL,Wakulla,0.1030795496670051
FL,Walton,0.0724927592024262
FL,Washington,0.09527261730980535
GA,Appling,0.0907544818620872
GA,Atkinson,0.0907544818620872
GA,Bacon,0.0907544818620872
GA,Baker,0.1100242669604764
GA,Baldwin,0.1019358569752509
GA,Banks,0.0754031624570071
GA,Barrow,0.0907544818620872
GA,Bartow,0.10252529826768081
GA,Ben Hill,0.088295294477434
GA,Berrien,0.0743309677197256
GA,Bibb,0.0998512361587882
GA,Bleckley,0.08596568543835145
GA,Brantley,0.1081673810758017
GA,Brooks,0.07619077937484456
GA,Bryan,0.0884323080546153
GA,Bulloch,0.0810882434926417
GA,Burke,0.0812288745294242
GA,Butts,0.0853869310476023
GA,Calhoun,0.1175566838168712
GA,Camden,0.1081673810758017
GA,Candler,0.0957763726165889
GA,Carroll,0.0534850773589642
GA,Catoosa,0.0907544818620872
GA,Charlton,0.08527090163392335
GA,Chatham,0.0810882434926417
GA,Chattahoochee,0.0886650345633903
GA,Chattooga,0.0907544818620872
GA,Cherokee,0.0907544818620872
GA,Clarke,0.0907544818620872
GA,Clay,0.1137904753886738
GA,Clayton,0.0933769077382316
GA,Clinch,0.062374422192045
GA,Cobb,0.12243235899085936
GA,Coffee,0.1264104256077082
GA,Colquitt,0.1099053022785734
GA,Columbia,0.0840926818260808
GA,Cook,0.07930499039342435
GA,Coweta,0.10696121327695865
GA,Crawford,0.0923981417855701
GA,Crisp,0.058572201280079
GA,Dade,0.0907544818620872
GA,Dawson,0.0907544818620872
GA,DeKalb,0.0907544818620872
GA,Decatur,0.10389385039758095
GA,Dodge,0.0977666153423255
GA,Dooly,0.0575637464189452
GA,Dougherty,0.07771087773352456
GA,Douglas,0.0907544818620872
GA,Early,0.1100242669604764
GA,Echols,0.0743309677197256
GA,Effingham,0.08707071992467824
GA,Elbert,0.0924336144466362
GA,Emanuel,0.08993452722133485
GA,Evans,0.0884323080546153
GA,Fannin,0.1242231731287749
GA,Fayette,0.1010214699454244
GA,Floyd,0.0534850773589642
GA,Forsyth,0.0907544818620872
GA,Franklin,0.0754031624570071
GA,Fulton,0.0940061662632301
GA,Gilmer,0.12335435337288135
GA,Glascock,0.09968257278261855
GA,Glynn,0.1081673810758017
GA,Gordon,0.0923604708720592
GA,Grady,0.0798741648032919
GA,Greene,0.0907544818620872
GA,Gwinnett,0.0708893483889995
GA,Habersham,0.0907544818620872
GA,Hall,0.086551073020783
GA,Hancock,0.1152724637391563
GA,Haralson,0.0534850773589642
GA,Harris,0.1175566838168712
GA,Hart,0.0754031624570071
GA,Heard,0.1010214699454244
GA,Henry,0.07276617276551935
GA,Houston,0.0565552915578114
GA,Irwin,0.0907544818620872
GA,Jackson,0.1007410304365801
GA,Jasper,0.09685950898622335
GA,Jeff Davis,0.0907544818620872
GA,Jefferson,0.09968257278261855
GA,Jenkins,0.0840926818260808
GA,Johnson,0.1126931184795685
GA,Jones,0.1019358569752509
GA,Lamar,0.0583798386672565
GA,Lanier,0.0743309677197256
GA,Laurens,0.1057365254062156
GA,Lee,0.07771087773352456
GA,Liberty,0.0810882434926417
GA,Lincoln,0.0907544818620872
GA,Long,0.0810882434926417
GA,Lowndes,0.0743309677197256
GA,Lumpkin,0.0907544818620872
GA,Macon,0.0565552915578114
GA,Madison,0.0754031624570071
GA,Marion,0.0886650345633903
GA,McDuffie,0.0840926818260808
GA,McIntosh,0.0907544818620872
GA,Meriwether,0.10421173840493445
GA,Miller,0.1100242669604764
GA,Mitchell,0.1017076694404442
GA,Monroe,0.085901698290987
GA,Montgomery,0.10921482194289206
GA,Morgan,0.1019358569752509
GA,Murray,0.0907544818620872
GA,Muscogee,0.1175566838168712
GA,Newton,0.4078459814779283
GA,Oconee,0.0907544818620872
GA,Oglethorpe,0.0907544818620872
GA,Paulding,0.0534850773589642
GA,Peach,0.1062075912438323
GA,Pickens,0.0907544818620872
GA,Pierce,0.0907544818620872
GA,Pike,0.059514954895258404
GA,Polk,0.0534850773589642
GA,Pulaski,0.06536002354609441
GA,Putnam,0.1019358569752509
GA,Quitman,0.10311085919013074
GA,Rabun,0.0652261008246721
GA,Randolph,0.10311085919013074
GA,Richmond,0.0783650672327676
GA,Rockdale,0.0907544818620872
GA,Schley,0.0935667860275734
GA,Screven,0.0777576816492094
GA,Seminole,0.1100242669604764
GA,Spalding,0.07073134370431665
GA,Stephens,0.0754031624570071
GA,Stewart,0.10311085919013074
GA,Sumter,0.0886650345633903
GA,Talbot,0.0785886923273079
GA,Taliaferro,0.0907544818620872
GA,Tattnall,0.0957763726165889
GA,Taylor,0.0785886923273079
GA,Telfair,0.0899506404702965
GA,Terrell,0.10311085919013074
GA,Thomas,0.08308083902534905
GA,Tift,0.07930499039342435
GA,Toombs,0.0968906809861051
GA,Towns,0.1559542248836755
GA,Treutlen,0.1126931184795685
GA,Troup,0.1010214699454244
GA,Turner,0.0575637464189452
GA,Twiggs,0.0998512361587882
GA,Union,0.1559542248836755
GA,Upson,0.0785886923273079
GA,Walker,0.1018124987553992
GA,Walton,0.0907544818620872
GA,Ware,0.08527090163392335
GA,Warren,0.09968257278261855
GA,Washington,0.0840926818260808
GA,Wayne,0.1081673810758017
GA,Webster,0.0886650345633903
GA,Wheeler,0.1057365254062156
GA,White,0.0907544818620872
GA,Whitfield,0.0722586940039132
GA,Wilcox,0.0575637464189452
GA,Wilkes,0.1117028882966224
GA,Wilkinson,0.1019358569752509
GA,Worth,0.0862875132474062
HI,Hawaii,0.3945352644387504
HI,Honolulu,0.3092033438864177
HI,Kalawao,0.3945352644387504
HI,Kauai,0.4409575409044727
HI,Maui,0.3945352644387504
IA,Adair,0.07862142524020455
IA,Adams,0.0874020705218912
IA,Allamakee,0.1057581256877566
IA,Appanoose,0.0887882572151069
IA,Audubon,0.0617927788737869
IA,Benton,0.0829221902710541
IA,Black Hawk,0.07375921525963519
IA,Boone,0.0760751850948114
IA,Bremer,0.0887882572151069
IA,Buchanan,0.08554634863236049
IA,Buena Vista,0.0686296802368954
IA,Butler,0.0776456017628589
IA,Calhoun,0.0751080668781956
IA,Carroll,0.07689264516356135
IA,Cass,0.05590190465518355
IA,Cedar,0.10070117203353934
IA,Cerro Gordo,0.0832169294889829
IA,Cherokee,0.0686296802368954
IA,Chickasaw,0.0950176486985283
IA,Clarke,0.0887882572151069
IA,Clay,0.07486910986642235
IA,Clayton,0.0893321334802382
IA,Clinton,0.09303248695076115
IA,Crawford,0.0702352973970567
IA,Dallas,0.05510789409190085
IA,Davis,0.09565095183221381
IA,Decatur,0.08518052904826814
IA,Delaware,0.0987154426112122
IA,Des Moines,0.0972767166864154
IA,Dickinson,0.0823335325272038
IA,Dubuque,0.1229612142909865
IA,Emmet,0.08556089487115534
IA,Fayette,0.09727319145143175
IA,Floyd,0.0887882572151069
IA,Franklin,0.07637683432052725
IA,Fremont,0.09216351442508239
IA,Greene,0.0751080668781956
IA,Grundy,0.07421523417731746
IA,Guthrie,0.0751080668781956
IA,Hamilton,0.0884823721001952
IA,Hancock,0.09213291362940851
IA,Hardin,0.07637683432052725
IA,Harrison,0.0731323652389626
IA,Henry,0.09989518156786806
IA,Howard,0.1034973464097423
IA,Humboldt,0.0870373931800069
IA,Ida,0.06791925229307975
IA,Iowa,0.0887882572151069
IA,Jackson,0.10047244239224054
IA,Jasper,0.0571526223832194
IA,Jefferson,0.09565095183221381
IA,Johnson,0.0858552237430805
IA,Jones,0.09303248695076115
IA,Keokuk,0.09565095183221381
IA,Kossuth,0.0823335325272038
IA,Lee,0.1025136464493207
IA,Linn,0.0858552237430805
IA,Louisa,0.0972767166864154
IA,Lucas,0.0887882572151069
IA,Lyon,0.07284040287328364
IA,Madison,0.0480275760914505
IA,Mahaska,0.0887882572151069
IA,Marion,0.0887882572151069
IA,Marshall,0.0887882572151069
IA,Mills,0.09216351442508239
IA,Mitchell,0.09941444672918084
IA,Monona,0.0672088243492641
IA,Monroe,0.0571526223832194
IA,Montgomery,0.08590571056596265
IA,Muscatine,0.09303248695076115
IA,O'Brien,0.0798090728329778
IA,Osceola,0.07974293189276291
IA,Page,0.1079999999999999
IA,Palo Alto,0.0686296802368954
IA,Plymouth,0.0725275760914505
IA,Pocahontas,0.0751080668781956
IA,Polk,0.0751080668781956
IA,Pottawattamie,0.0948113844719224
IA,Poweshiek,0.0913801799503702
IA,Ringgold,0.0983941286075534
IA,Sac,0.06791925229307975
IA,Scott,0.09303248695076115
IA,Shelby,0.0691131324512561
IA,Sioux,0.0864760079650742
IA,Story,0.08291528026326705
IA,Tama,0.0887882572151069
IA,Taylor,0.0887882572151069
IA,Union,0.0887882572151069
IA,Van Buren,0.1025136464493207
IA,Wapello,0.09565095183221381
IA,Warren,0.08950713531503365
IA,Washington,0.0972767166864154
IA,Wayne,0.08518052904826814
IA,Webster,0.0850430187026628
IA,Winnebago,0.0983429803062489
IA,Winneshiek,0.1057581256877566
IA,Woodbury,0.0811085394959493
IA,Worth,0.1003235377705351
IA,Wright,0.07637683432052725
ID,Ada,0.0479319999999999
ID,Adams,0.0479319999999999
ID,Bannock,0.02945298496242825
ID,Bear Lake,0.0109739699248566
ID,Benewah,0.07968321070426855
ID,Bingham,0.02945298496242825
ID,Blaine,0.0479319999999999
ID,Boise,0.0479319999999999
ID,Bonner,0.0938601245330383
ID,Bonneville,0.038255062449675546
ID,Boundary,0.07578993072014895
ID,Butte,0.03455304527808905
ID,Camas,0.0479319999999999
ID,Canyon,0.0479319999999999
ID,Caribou,0.0109739699248566
ID,Cassia,0.0589352973970567
ID,Clark,0.050317487915550095
ID,Clearwater,0.0725941544475529
ID,Custer,0.0506234185858779
ID,Elmore,0.0479319999999999
ID,Franklin,0.0109739699248566
ID,Fremont,0.050317487915550095
ID,Gem,0.0479319999999999
ID,Gooding,0.0479319999999999
ID,Idaho,0.0692661826194813
ID,Jefferson,0.050317487915550095
ID,Jerome,0.0479319999999999
ID,Kootenai,0.0938601245330383
ID,Latah,0.0725941544475529
ID,Lemhi,0.0455233582702171
ID,Lewis,0.0725941544475529
ID,Lincoln,0.0479319999999999
ID,Madison,0.050317487915550095
ID,Minidoka,0.0589049250610654
ID,Nez Perce,0.0725941544475529
ID,Oneida,0.0479319999999999
ID,Owyhee,0.06016929553157124
ID,Payette,0.0479319999999999
ID,Power,0.0479319999999999
ID,Shoshone,0.0725941544475529
ID,Teton,0.050317487915550095
ID,Twin Falls,0.0479319999999999
ID,Valley,0.0479319999999999
ID,Washington,0.0344690607819321
IL,Adams,0.06953667051594455
IL,Alexander,0.0079764493539054
IL,Bond,0.07356192501033625
IL,Boone,0.05943163266227405
IL,Brown,0.0611299174813642
IL,Bureau,0.014905242010758001
IL,Calhoun,0.034553183417634796
IL,Carroll,0.0218340346676106
IL,Cass,0.034553183417634796
IL,Champaign,0.05439856033449555
IL,Christian,0.0873754954415538
IL,Clark,0.07138924629335235
IL,Clay,0.09970471096543784
IL,Clinton,0.07162072689130136
IL,Coles,0.0079764493539054
IL,Cook,0.0218340346676106
IL,Crawford,0.05151282255052655
IL,Cumberland,0.0950491957471477
IL,DeKalb,0.0218340346676106
IL,DeWitt,0.0483761252570423
IL,Douglas,0.0079764493539054
IL,DuPage,0.0218340346676106
IL,Edgar,0.0079764493539054
IL,Edwards,0.0079764493539054
IL,Effingham,0.0950491957471477
IL,Fayette,0.0901093336873831
IL,Ford,0.014905242010758001
IL,Franklin,0.0079764493539054
IL,Fulton,0.05957322467695265
IL,Gallatin,0.0079764493539054
IL,Greene,0.0733636472271221
IL,Grundy,0.0218340346676106
IL,Hamilton,0.1386110304365801
IL,Hancock,0.0945567117752624
IL,Hardin,0.04678475105844805
IL,Henderson,0.0779434235505249
IL,Henry,0.0255169875513319
IL,Iroquois,0.05828236618876085
IL,Jackson,0.0079764493539054
IL,Jasper,0.0886048707727427
IL,Jefferson,0.0079764493539054
IL,Jersey,0.0611299174813642
IL,Jo Daviess,0.0386550154306221
IL,Johnson,0.0079764493539054
IL,Kane,0.1216942507793015
IL,Kankakee,0.0218340346676106
IL,Kendall,0.014905242010758001
IL,Knox,0.05957322467695265
IL,LaSalle,0.045162793645613195
IL,Lake,0.0218340346676106
IL,Lawrence,0.05151282255052655
IL,Lee,0.0674318834684639
IL,Livingston,0.014905242010758001
IL,Logan,0.0079764493539054
IL,Macon,0.06389558294716985
IL,Macoupin,0.08559737697288
IL,Madison,0.08559737697288
IL,Marion,0.0901093336873831
IL,Marshall,0.014905242010758001
IL,Mason,0.0079764493539054
IL,Massac,0.0370544030491245
IL,McDonough,0.0779434235505249
IL,McHenry,0.05943163266227405
IL,McLean,0.0079764493539054
IL,Menard,0.0079764493539054
IL,Mercer,0.01674671845261865
IL,Monroe,0.059269770331823
IL,Montgomery,0.0873754954415538
IL,Morgan,0.0611299174813642
IL,Moultrie,0.03616985915335435
IL,Ogle,0.0674318834684639
IL,Peoria,0.0079764493539054
IL,Perry,0.0079764493539054
IL,Piatt,0.0079764493539054
IL,Pike,0.0611299174813642
IL,Pope,0.04678475105844805
IL,Pulaski,0.0079764493539054
IL,Putnam,0.0079764493539054
IL,Randolph,0.0451933768598538
IL,Richland,0.05151282255052655
IL,Rock Island,0.0255169875513319
IL,Saline,0.0079764493539054
IL,Sangamon,0.10010408247367945
IL,Schuyler,0.1111699999999999
IL,Scott,0.034553183417634796
IL,Shelby,0.107431956143791
IL,St Clair,0.0669180736692273
IL,Stark,0.0079764493539054
IL,Stephenson,0.0554759961936336
IL,Tazewell,0.0079764493539054
IL,Union,0.0079764493539054
IL,Vermilion,0.05828236618876085
IL,Wabash,0.0830205590122072
IL,Warren,0.05957322467695265
IL,Washington,0.04904289152064425
IL,Wayne,0.06316437845338435
IL,White,0.04343417930957645
IL,Whiteside,0.0667339490539559
IL,Will,0.01594089822900145
IL,Williamson,0.0079764493539054
IL,Winnebago,0.05943163266227405
IL,Woodford,0.014905242010758001
IN,Adams,0.07608848425383605
IN,Allen,0.0848836271774472
IN,Bartholomew,0.0996904184375283
IN,Benton,0.1198712218499283
IN,Blackford,0.0672933413302249
IN,Boone,0.0748707050984792
IN,Brown,0.11237107561568091
IN,Carroll,0.1198712218499283
IN,Cass,0.10011911988354966
IN,Clark,0.0937726696047649
IN,Clay,0.1236447694128252
IN,Clinton,0.07782871653714865
IN,Crawford,0.0867091946057236
IN,Daviess,0.0399259999999999
IN,DeKalb,0.1046363016892144
IN,Dearborn,0.0795740553375284
IN,Decatur,0.0996904184375283
IN,Delaware,0.0672933413302249
