county_text,VEHCLASS,county,state,lcoc_cost_per_kwh
T51700,Sedan,Newport News City,VA,0.09488018370701068
T51710,Sedan,Norfolk City,VA,0.09488018370701068
T51720,Sedan,Norton city,VA,0.09163351704034407
T51730,Sedan,Petersburg City,VA,0.09488018370701068
T51735,Sedan,Poquoson City,VA,0.09488018370701068
T51740,Sedan,Portsmouth City,VA,0.09488018370701068
T51750,Sedan,Radford City,VA,0.16222104704034407
T51760,Sedan,Richmond City,VA,0.09488018370701068
T51770,Sedan,Roanoke City,VA,0.057314517040343974
T51775,Sedan,Salem City,VA,0.15518229704034409
T51790,Sedan,Staunton City,VA,0.09488018370701068
T51800,Sedan,Suffolk City,VA,0.16149358704034406
T51810,Sedan,Virginia Beach City,VA,0.09488018370701068
T51820,Sedan,Waynesboro City,VA,0.09488018370701068
T51830,Sedan,Williamsburg City,VA,0.09488018370701068
T51840,Sedan,Winchester City,VA,0.15252393704034406
T53001,Sedan,Adams,WA,0.12269781454034398
T53003,Sedan,Asotin,WA,0.13780582304034406
T53005,Sedan,Benton,WA,0.12707759704034408
T53007,Sedan,Chelan,WA,0.07104467304034406
T53009,Sedan,Clallam,WA,0.11847973704034408
T53011,Sedan,Clark,WA,0.13144457604034407
T53013,Sedan,Columbia,WA,0.12304852704034397
T53015,Sedan,Cowlitz,WA,0.12554477104034406
T53017,Sedan,Douglas,WA,0.09459300204034407
T53019,Sedan,Ferry,WA,0.13780582304034406
T53021,Sedan,Franklin,WA,0.12304852704034397
T53023,Sedan,Garfield,WA,0.12304852704034397
T53025,Sedan,Grant,WA,0.10892444904034407
T53027,Sedan,Grays Harbor,WA,0.12554477104034406
T53029,Sedan,Island,WA,0.14383809204034387
T53031,Sedan,Jefferson,WA,0.15528410204034407
T53033,Sedan,King,WA,0.14695802704034397
T53035,Sedan,Kitsap,WA,0.14695802704034397
T53037,Sedan,Kittitas,WA,0.14687354704034405
T53039,Sedan,Klickitat,WA,0.15441531704034406
T53041,Sedan,Lewis,WA,0.13627519704034408
T53043,Sedan,Lincoln,WA,0.12269781454034398
T53045,Sedan,Mason,WA,0.15098765704034406
T53047,Sedan,Okanogan,WA,0.12460291254034397
T53049,Sedan,Pacific,WA,0.12554477104034406
T53051,Sedan,Pend Oreille,WA,0.13780582304034406
T53053,Sedan,Pierce,WA,0.1355932390403441
T53055,Sedan,San Juan,WA,0.1917650270403441
T53057,Sedan,Skagit,WA,0.14695802704034397
T53059,Sedan,Skamania,WA,0.14767140204034396
T53061,Sedan,Snohomish,WA,0.14071815704034396
T53063,Sedan,Spokane,WA,0.12192371604034398
T53065,Sedan,Stevens,WA,0.12304852704034397
T53067,Sedan,Thurston,WA,0.15594833704034397
T53069,Sedan,Wahkiakum,WA,0.12783426754034408
T53071,Sedan,Walla Walla,WA,0.12304852704034397
T53073,Sedan,Whatcom,WA,0.12243452304034397
T53075,Sedan,Whitman,WA,0.13042717504034396
T53077,Sedan,Yakima,WA,0.1258285680403441
T54001,Sedan,Barbour,WV,0.15065024704034408
T54003,Sedan,Berkeley,WV,0.14055626704034407
T54005,Sedan,Boone,WV,0.057314517040343974
T54007,Sedan,Braxton,WV,0.15065024704034408
T54009,Sedan,Brooke,WV,0.16028410204034407
T54011,Sedan,Cabell,WV,0.057314517040343974
T54013,Sedan,Calhoun,WV,0.15065024704034408
T54015,Sedan,Clay,WV,0.15065024704034408
T54017,Sedan,Doddridge,WV,0.183653662040344
T54019,Sedan,Fayette,WV,0.057314517040343974
T54021,Sedan,Gilmer,WV,0.15065024704034408
T54023,Sedan,Grant,WV,0.14560325704034408
T54025,Sedan,Greenbrier,WV,0.10398238204034398
T54027,Sedan,Hampshire,WV,0.14055626704034407
T54029,Sedan,Hancock,WV,0.15065024704034408
T54031,Sedan,Hardy,WV,0.14055626704034407
T54033,Sedan,Harrison,WV,0.183653662040344
T54035,Sedan,Jackson,WV,0.10398238204034398
T54037,Sedan,Jefferson,WV,0.14055626704034407
T54039,Sedan,Kanawha,WV,0.11451391204034397
T54041,Sedan,Lewis,WV,0.183653662040344
T54043,Sedan,Lincoln,WV,0.057314517040343974
T54045,Sedan,Logan,WV,0.057314517040343974
T54047,Sedan,McDowell,WV,0.057314517040343974
T54049,Sedan,Marion,WV,0.183653662040344
T54051,Sedan,Marshall,WV,0.16991795704034407
T54053,Sedan,Mason,WV,0.057314517040343974
T54055,Sedan,Mercer,WV,0.057314517040343974
T54057,Sedan,Mineral,WV,0.14560325704034408
T54059,Sedan,Mingo,WV,0.057314517040343974
T54061,Sedan,Monongalia,WV,0.15065024704034408
T54063,Sedan,Monroe,WV,0.12075351704034397
T54065,Sedan,Morgan,WV,0.14055626704034407
T54067,Sedan,Nicholas,WV,0.10398238204034398
T54069,Sedan,Ohio,WV,0.16991795704034407
T54071,Sedan,Pendleton,WV,0.14560325704034408
T54073,Sedan,Pleasants,WV,0.15065024704034408
T54075,Sedan,Pocahontas,WV,0.15065024704034408
T54077,Sedan,Preston,WV,0.15065024704034408
T54079,Sedan,Putnam,WV,0.057314517040343974
T54081,Sedan,Raleigh,WV,0.11451391204034397
T54083,Sedan,Randolph,WV,0.15065024704034408
T54085,Sedan,Ritchie,WV,0.15065024704034408
T54087,Sedan,Roane,WV,0.10398238204034398
T54089,Sedan,Summers,WV,0.10398238204034398
T54091,Sedan,Taylor,WV,0.183653662040344
T54093,Sedan,Tucker,WV,0.15065024704034408
T54095,Sedan,Tyler,WV,0.15065024704034408
T54097,Sedan,Upshur,WV,0.183653662040344
T54099,Sedan,Wayne,WV,0.057314517040343974
T54101,Sedan,Webster,WV,0.15065024704034408
T54103,Sedan,Wetzel,WV,0.16991795704034407
T54105,Sedan,Wirt,WV,0.15065024704034408
T54107,Sedan,Wood,WV,0.15065024704034408
T54109,Sedan,Wyoming,WV,0.11451391204034397
T55001,Sedan,Adams,WI,0.13026019704034397
T55003,Sedan,Ashland,WI,0.18045395704034395
T55005,Sedan,Barron,WI,0.1639413620403441
T55007,Sedan,Bayfield,WI,0.12850351704034407
T55009,Sedan,Brown,WI,0.08554851704034408
T55011,Sedan,Buffalo,WI,0.145636212040344
T55013,Sedan,Burnett,WI,0.17666948704034408
T55015,Sedan,Calumet,WI,0.09113851704034398
T55017,Sedan,Chippewa,WI,0.1651780220403441
T55019,Sedan,Clark,WI,0.1407307320403441
T55021,Sedan,Columbia,WI,0.10500351704034408
T55023,Sedan,Crawford,WI,0.18223665704034409
T55025,Sedan,Dane,WI,0.14935764704034407
T55027,Sedan,Dodge,WI,0.09530351704034387
T55029,Sedan,Door,WI,0.10790351704034408
T55031,Sedan,Douglas,WI,0.15431382704034396
T55033,Sedan,Dunn,WI,0.17321483704034407
T55035,Sedan,Eau Claire,WI,0.14539236704034408
T55037,Sedan,Florence,WI,0.08587351704034407
T55039,Sedan,Fond Du Lac,WI,0.09420351704034396
T55041,Sedan,Forest,WI,0.08554851704034408
T55043,Sedan,Grant,WI,0.11812932654034407
T55045,Sedan,Green,WI,0.13422114204034397
T55047,Sedan,Green Lake,WI,0.11290351704034407
T55049,Sedan,Iowa,WI,0.14037568204034406
T55051,Sedan,Iron,WI,0.16579395704034405
T55053,Sedan,Jackson,WI,0.14864031654034407
T55055,Sedan,Jefferson,WI,0.10690351704034408
T55057,Sedan,Juneau,WI,0.14189536704034397
T55059,Sedan,Kenosha,WI,0.08587351704034407
T55061,Sedan,Kewaunee,WI,0.08756351704034397
T55063,Sedan,La Crosse,WI,0.1817012170403441
T55065,Sedan,Lafayette,WI,0.11742343054034407
T55067,Sedan,Langlade,WI,0.08522351704034407
T55069,Sedan,Lincoln,WI,0.14668105704034407
T55071,Sedan,Manitowoc,WI,0.08890351704034408
T55073,Sedan,Marathon,WI,0.09556351704034396
T55075,Sedan,Marinette,WI,0.08522351704034407
T55077,Sedan,Marquette,WI,0.15502315704034408
T55078,Sedan,Menominee,WI,0.07590351704034407
T55079,Sedan,Milwaukee,WI,0.08587351704034407
T55081,Sedan,Monroe,WI,0.13808122404034406
T55083,Sedan,Oconto,WI,0.08554851704034408
T55085,Sedan,Oneida,WI,0.10908351704034408
T55087,Sedan,Outagamie,WI,0.09213851704034406
T55089,Sedan,Ozaukee,WI,0.09858851704034408
T55091,Sedan,Pepin,WI,0.17926808704034408
T55093,Sedan,Pierce,WI,0.16315204704034408
T55095,Sedan,Polk,WI,0.16315204704034408
T55097,Sedan,Portage,WI,0.09380351704034398
T55099,Sedan,Price,WI,0.1988866370403441
T55101,Sedan,Racine,WI,0.08587351704034407
T55103,Sedan,Richland,WI,0.144186677040344
T55105,Sedan,Rock,WI,0.10030351704034397
T55107,Sedan,Rusk,WI,0.17783167704034408
T55109,Sedan,St Croix,WI,0.16315204704034408
T55111,Sedan,Sauk,WI,0.1628457770403441
T55113,Sedan,Sawyer,WI,0.18605073704034408
T55115,Sedan,Shawano,WI,0.09370351704034396
T55117,Sedan,Sheboygan,WI,0.09966351704034407
T55119,Sedan,Taylor,WI,0.1824485170403441
T55121,Sedan,Trempealeau,WI,0.11190351704034407
T55123,Sedan,Vernon,WI,0.14588623204034395
T55125,Sedan,Vilas,WI,0.09799351704034406
T55127,Sedan,Walworth,WI,0.10170351704034407
T55129,Sedan,Washburn,WI,0.13840351704034398
T55131,Sedan,Washington,WI,0.08587351704034407
T55133,Sedan,Waukesha,WI,0.09168851704034407
T55135,Sedan,Waupaca,WI,0.09370351704034396
T55137,Sedan,Waushara,WI,0.09890351704034407
T55139,Sedan,Winnebago,WI,0.09113851704034398
T55141,Sedan,Wood,WI,0.133970732040344
T56001,Sedan,Albany,WY,0.12736676704034405
T56003,Sedan,Big Horn,WY,0.17531528204034397
T56005,Sedan,Campbell,WY,0.15347474704034408
T56007,Sedan,Carbon,WY,0.12405014204034408
T56009,Sedan,Converse,WY,0.131397852040344
T56011,Sedan,Crook,WY,0.15351397204034406
T56013,Sedan,Fremont,WY,0.07368612604034408
T56015,Sedan,Goshen,WY,0.19151796204034405
T56017,Sedan,Hot Springs,WY,0.09604002704034398
T56019,Sedan,Johnson,WY,0.12073351704034407
T56021,Sedan,Laramie,WY,0.18937789704034408
T56023,Sedan,Lincoln,WY,0.10283658304034407
T56025,Sedan,Natrona,WY,0.09604002704034398
T56027,Sedan,Niobrara,WY,0.17597906704034405
T56029,Sedan,Park,WY,0.16456309704034405
T56031,Sedan,Platte,WY,0.19151796204034405
T56033,Sedan,Sheridan,WY,0.15371183204034405
T56035,Sedan,Sublette,WY,0.08709156004034398
T56037,Sedan,Sweetwater,WY,0.10925462704034397
T56039,Sedan,Teton,WY,0.14311858704034408
T56041,Sedan,Uinta,WY,0.10925462704034397
T56043,Sedan,Washakie,WY,0.12073351704034407
T56045,Sedan,Weston,WY,0.16644473704034407
US,Sedan,US,US,0.13717702512211388
